tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count
eye,UBERON:0000970,ciliary body,UBERON:0001775,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,ciliary body,UBERON:0001775,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,corneo-scleral junction,UBERON:0006761,d967b47c-a9e6-4337-b2f4-977f690cb67f,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Trabecular Meshwork and Corneal Scleral wedge,d967b47c-a9e6-4337-b2f4-977f690cb67f.h5ad,52309
eye,UBERON:0000970,corneo-scleral junction,UBERON:0006761,d967b47c-a9e6-4337-b2f4-977f690cb67f,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Trabecular Meshwork and Corneal Scleral wedge,d967b47c-a9e6-4337-b2f4-977f690cb67f.h5ad,52309
eye,UBERON:0000970,lens of camera-type eye,UBERON:0000965,489318a0-24c3-4f5c-b105-f084ed0ea026,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Lens,489318a0-24c3-4f5c-b105-f084ed0ea026.h5ad,13900
eye,UBERON:0000970,ciliary body,UBERON:0001775,1196334f-a441-474a-95ee-400780941690,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Ciliary Body,1196334f-a441-474a-95ee-400780941690.h5ad,34132
eye,UBERON:0000970,ciliary body,UBERON:0001775,1196334f-a441-474a-95ee-400780941690,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Ciliary Body,1196334f-a441-474a-95ee-400780941690.h5ad,34132
eye,UBERON:0000970,eye trabecular meshwork,UBERON:0005969,d967b47c-a9e6-4337-b2f4-977f690cb67f,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Trabecular Meshwork and Corneal Scleral wedge,d967b47c-a9e6-4337-b2f4-977f690cb67f.h5ad,52309
eye,UBERON:0000970,eye trabecular meshwork,UBERON:0005969,d967b47c-a9e6-4337-b2f4-977f690cb67f,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Trabecular Meshwork and Corneal Scleral wedge,d967b47c-a9e6-4337-b2f4-977f690cb67f.h5ad,52309
eye,UBERON:0000970,corneo-scleral junction,UBERON:0006761,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,corneo-scleral junction,UBERON:0006761,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,iris,UBERON:0001769,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,iris,UBERON:0001769,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,cornea,UBERON:0000964,a4157949-6f2a-40e2-b960-63f6e2bde918,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Central Cornea,a4157949-6f2a-40e2-b960-63f6e2bde918.h5ad,37485
eye,UBERON:0000970,cornea,UBERON:0000964,a4157949-6f2a-40e2-b960-63f6e2bde918,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Central Cornea,a4157949-6f2a-40e2-b960-63f6e2bde918.h5ad,37485
eye,UBERON:0000970,eye trabecular meshwork,UBERON:0005969,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,male,PATO:0000384,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
eye,UBERON:0000970,eye trabecular meshwork,UBERON:0005969,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,European,HANCESTRO:0005,female,PATO:0000383,nucleus,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,2022,Integrated data,9ff99bf8-2524-4ab5-ab6e-4bc218e4a449.h5ad,42901
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,unknown,unknown,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal medulla,UBERON:0000362,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,07854d9c-5375-4a9b-ac34-fa919d3c3686,European,HANCESTRO:0005,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),07854d9c-5375-4a9b-ac34-fa919d3c3686.h5ad,172847
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,07854d9c-5375-4a9b-ac34-fa919d3c3686,European,HANCESTRO:0005,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),07854d9c-5375-4a9b-ac34-fa919d3c3686.h5ad,172847
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,unknown,unknown,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,renal papilla,UBERON:0001228,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,kidney,UBERON:0002113,32b9bdce-2481-4c85-ba1b-6ad5fcea844c,European,HANCESTRO:0005,male,PATO:0000384,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),32b9bdce-2481-4c85-ba1b-6ad5fcea844c.h5ad,107344
kidney,UBERON:0002113,kidney,UBERON:0002113,32b9bdce-2481-4c85-ba1b-6ad5fcea844c,African American,HANCESTRO:0568,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),32b9bdce-2481-4c85-ba1b-6ad5fcea844c.h5ad,107344
kidney,UBERON:0002113,kidney,UBERON:0002113,32b9bdce-2481-4c85-ba1b-6ad5fcea844c,European,HANCESTRO:0005,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),32b9bdce-2481-4c85-ba1b-6ad5fcea844c.h5ad,107344
kidney,UBERON:0002113,kidney,UBERON:0002113,32b9bdce-2481-4c85-ba1b-6ad5fcea844c,unknown,unknown,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),32b9bdce-2481-4c85-ba1b-6ad5fcea844c.h5ad,107344
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,Hispanic or Latin American,HANCESTRO:0014,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,unknown,unknown,female,PATO:0000383,cell,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,European,HANCESTRO:0005,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,female,PATO:0000383,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,0b75c598-0893-4216-afe8-5414cab7739d,African American,HANCESTRO:0568,male,PATO:0000384,nucleus,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1101/2021.07.28.454201,2021,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
