,soma_joinid,collection_id,collection_name,collection_doi,dataset_id,dataset_title,dataset_h5ad_path,dataset_total_cell_count
434,434,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,b693123e-95e6-4331-8b50-f367489a767e,scRNA-seq analysis of human fallopian tubes in healthy Vs. hydrosalphinx states,b693123e-95e6-4331-8b50-f367489a767e.h5ad,77536
435,435,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,acf818eb-f6d2-42b9-bb1d-475aa9cff2bb,scRNA-seq analysis of ciliated cells of healthy human fallopian tubes,acf818eb-f6d2-42b9-bb1d-475aa9cff2bb.h5ad,2798
436,436,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,03c544fb-a103-4d18-9230-eae9cfee3af2,scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2.h5ad,28691
437,437,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,Healthy human liver: integrated,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530.h5ad,73295
438,438,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,bf176af2-4432-4391-9b35-e21bd86ca4f8,Healthy human liver: liver sinusoidal endothelial cells,bf176af2-4432-4391-9b35-e21bd86ca4f8.h5ad,6289
439,439,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,a49d9109-1d0c-4b36-8139-19aa9a83428c,Healthy human liver: lymphocytes,a49d9109-1d0c-4b36-8139-19aa9a83428c.h5ad,2346
440,440,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,9f049476-2431-4645-a2d6-f6e85892b603,Healthy human liver: cholangiocytes,9f049476-2431-4645-a2d6-f6e85892b603.h5ad,1861
441,441,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,8faa2c07-0080-4627-b1d7-e645a780d752,Healthy human liver: hepatocytes,8faa2c07-0080-4627-b1d7-e645a780d752.h5ad,50259
442,442,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,524e045e-e74c-4e00-9884-d5c3bef3d862,Healthy human liver: hepatic stellate cells,524e045e-e74c-4e00-9884-d5c3bef3d862.h5ad,1374
443,443,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,3b6ed41e-10a1-47dd-b995-8cde7d041fd6,Healthy human liver: macrophages,3b6ed41e-10a1-47dd-b995-8cde7d041fd6.h5ad,3977
444,444,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,0895c838-e550-48a3-a777-dbcd35d30272,Healthy human liver: B cells,0895c838-e550-48a3-a777-dbcd35d30272.h5ad,146
445,445,ddfad306-714d-4cc0-9985-d9072820c530,Single-cell multi-omics analysis of the immune response in COVID-19,10.1038/s41591-021-01329-2,c7775e88-49bf-4ba2-a03b-93f00447c958,Single-cell multi-omics analysis of the immune response in COVID-19,c7775e88-49bf-4ba2-a03b-93f00447c958.h5ad,647366
446,446,c8565c6a-01a1-435b-a549-f11b452a83a8,Human developing neocortex by area,10.1038/s41586-021-03910-8,ae4f8ddd-cac9-4172-9681-2175da462f2e,Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e.h5ad,457965
447,447,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676
448,448,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,0129dbd9-a7d3-4f6b-96b9-1da155a93748,All major cell types in adult human retina,0129dbd9-a7d3-4f6b-96b9-1da155a93748.h5ad,244474
449,449,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,ed419b4e-db9b-40f1-8593-68fdf8dfb076,Non-neuronal cells in human retina,ed419b4e-db9b-40f1-8593-68fdf8dfb076.h5ad,18011
450,450,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,aad97cb5-f375-45ef-ae9d-178e7f5d5180,Retinal ganglion cells in human retina,aad97cb5-f375-45ef-ae9d-178e7f5d5180.h5ad,11617
451,451,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,8f10185b-e0b3-46a5-8706-7f1799225d79,Bipolar cells in human retina,8f10185b-e0b3-46a5-8706-7f1799225d79.h5ad,53040
452,452,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,359f7af4-87d4-4117-9d6c-ca4cfa1f3f0b,Amacrine cells in human retina,359f7af4-87d4-4117-9d6c-ca4cfa1f3f0b.h5ad,56507
453,453,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,11ef37ee-2173-458e-aab8-7fe35da8e47b,Horizontal cells in human retina,11ef37ee-2173-458e-aab8-7fe35da8e47b.h5ad,7348
454,454,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,00e5dedd-b9b7-43be-8c28-b0e5c6414a62,Photoreceptor cells in human retina (rod cells downsampled),00e5dedd-b9b7-43be-8c28-b0e5c6414a62.h5ad,21422
455,455,48d354f5-a5ca-4f35-a3bb-fa3687502252,"LungMAP — The genomic, epigenomic and biophysical cues controlling the emergence of the gas exchange niche in the lung.",10.1126/science.abc3172,047d57f2-4d14-45de-aa98-336c6f583750,Developmental single-cell atlas of the murine lung,047d57f2-4d14-45de-aa98-336c6f583750.h5ad,67794
456,456,625f6bf4-2f33-4942-962e-35243d284837,LungMAP — Human data from a broad age healthy donor group,10.7554/eLife.62522,3de0ad6d-4378-4f62-b37b-ec0b75a50d94,Single-cell multiomic profiling of human lungs across age groups,3de0ad6d-4378-4f62-b37b-ec0b75a50d94.h5ad,46500
457,457,7d7cabfd-1d1f-40af-96b7-26a0825a306d,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19,10.1126/scitranslmed.abh2624,01ad3cd7-3929-4654-84c0-6db05bd5fd59,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19,01ad3cd7-3929-4654-84c0-6db05bd5fd59.h5ad,600929
458,458,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,a810e511-c18b-4b2a-8fdf-98a6a0d433a7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Mouse Fibromuscular Stromal Cells,a810e511-c18b-4b2a-8fdf-98a6a0d433a7.h5ad,1647
459,459,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,20634fa3-f3cf-44b5-8bc3-b825610bfe8c,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Mouse Epithelial Cells,20634fa3-f3cf-44b5-8bc3-b825610bfe8c.h5ad,42905
460,460,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,2aef80da-acb4-4e15-8f7d-6c0322b86b2f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Mouse Cells,2aef80da-acb4-4e15-8f7d-6c0322b86b2f.h5ad,47435
461,461,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,df287f8d-f50d-4620-ab96-489d559e6adc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,df287f8d-f50d-4620-ab96-489d559e6adc.h5ad,1295
462,462,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,88c483bf-477d-4be5-90d3-4fb101dd601f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells,88c483bf-477d-4be5-90d3-4fb101dd601f.h5ad,25186
463,463,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,8b2e5453-faf7-46ea-9073-aea69b283cb7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells,8b2e5453-faf7-46ea-9073-aea69b283cb7.h5ad,28847
464,464,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,43770b51-4b0e-4180-a83b-e77664c60736,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Mouse Fibromuscular Stromal Cells,43770b51-4b0e-4180-a83b-e77664c60736.h5ad,5617
465,465,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,03c0e874-f984-4e6c-9d2a-26ef8507dbbc,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Mouse Epithelial Cells,03c0e874-f984-4e6c-9d2a-26ef8507dbbc.h5ad,50206
466,466,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,2a262b59-7936-4ecd-b656-248247a0559f,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Mouse Cells,2a262b59-7936-4ecd-b656-248247a0559f.h5ad,62415
467,467,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,d3a83885-5198-4b04-8314-b753b66ef9a8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,d3a83885-5198-4b04-8314-b753b66ef9a8.h5ad,19037
468,468,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,5ba85070-a41c-4184-9c18-cf34c3fd0f62,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Fibromuscular Stromal Cells,5ba85070-a41c-4184-9c18-cf34c3fd0f62.h5ad,10742
469,469,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Epithelial Cells,dd018fc0-8da7-4033-a2ba-6b47de8ebb4f.h5ad,42127
470,470,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7.h5ad,83451
471,471,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,ea426edb-4e86-4c53-ab17-5b952d94a31e,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,ea426edb-4e86-4c53-ab17-5b952d94a31e.h5ad,2113
472,472,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46.h5ad,24544
473,473,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,c3fe3c1e-5bf8-4678-b74a-79899243ad41,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,c3fe3c1e-5bf8-4678-b74a-79899243ad41.h5ad,28702
474,474,fcb3d1c1-03d2-41ac-8229-458e072b7a1c,Live Human Microglia Single-cell RNA-seq,10.1038/s41467-020-19737-2,a1b9c51e-a408-4f7f-bccb-abefe20ae2a5,Olah et al (2020) Single-cell Human Microglia,a1b9c51e-a408-4f7f-bccb-abefe20ae2a5.h5ad,16245
475,475,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,53d208b0-2cfd-4366-9866-c3c6114081bc,Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc.h5ad,483152
476,476,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Tabula Sapiens - Stromal,a68b64d8-aee3-4947-81b7-36b8fe5a44d2.h5ad,82478
477,477,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,c5d88abe-f23a-45fa-a534-788985e93dad,Tabula Sapiens - Immune,c5d88abe-f23a-45fa-a534-788985e93dad.h5ad,264824
478,478,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Tabula Sapiens - Endothelial,5a11f879-d1ef-458a-910c-9b0bdfca5ebf.h5ad,31691
479,479,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,10.1126/science.abl4896,97a17473-e2b1-4f31-a544-44a60773e2dd,Tabula Sapiens - Epithelial,97a17473-e2b1-4f31-a544-44a60773e2dd.h5ad,104148
480,480,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,96a3f64b-0ee9-40d8-91e9-813ce38261c9,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,96a3f64b-0ee9-40d8-91e9-813ce38261c9.h5ad,239696
481,481,2f75d249-1bec-459b-bf2b-b86221097ced,Azimuth meta-analysis of human scRNA-seq datasets,,f72958f5-7f42-4ebb-98da-445b0c6de516,Human - Lung v2 (HLCA),f72958f5-7f42-4ebb-98da-445b0c6de516.h5ad,584884
482,482,0a839c4b-10d0-4d64-9272-684c49a2c8ba,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,10.1016/j.cell.2021.01.053,9dbab10c-118d-496b-966a-67f1763a6b7d,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,9dbab10c-118d-496b-966a-67f1763a6b7d.h5ad,1462702
483,483,c114c20f-1ef4-49a5-9c2e-d965787fb90c,A human cell atlas of fetal gene expression,10.1126/science.aba7721,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,Survey of human embryonic development,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.h5ad,4062980
484,484,c114c20f-1ef4-49a5-9c2e-d965787fb90c,A human cell atlas of fetal gene expression,10.1126/science.aba7721,fa27492b-82ff-4ab7-ac61-0e2b184eee67,Survey of human embryonic development (1 million cells subset),fa27492b-82ff-4ab7-ac61-0e2b184eee67.h5ad,1001288
485,485,b953c942-f5d8-434f-9da7-e726ba7c1481,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease,10.1016/j.neuron.2022.06.021,85c60876-7f35-40c5-a256-7808d84c6ba5,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Excitatory,85c60876-7f35-40c5-a256-7808d84c6ba5.h5ad,96129
486,486,b953c942-f5d8-434f-9da7-e726ba7c1481,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease,10.1016/j.neuron.2022.06.021,9813a1d4-d107-459e-9b2e-7687be935f69,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,9813a1d4-d107-459e-9b2e-7687be935f69.h5ad,23197
487,487,db468083-041c-41ca-8f6f-bf991a070adf,Stress-induced RNA–chromatin interactions promote endothelial dysfunction,10.1038/s41467-020-18957-w,42b6a476-c51d-4f8b-b68b-44941b3a11bf,scRNA-seq data analysis of endothelium-enriched mesenteric arterial tissues from human donors,42b6a476-c51d-4f8b-b68b-44941b3a11bf.h5ad,11243
488,488,c9706a92-0e5f-46c1-96d8-20e42467f287,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,10.1016/j.xcrm.2021.100219,de985818-285f-4f59-9dbd-d74968fddba3,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,de985818-285f-4f59-9dbd-d74968fddba3.h5ad,31696
489,489,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,04b0eb97-d816-44bb-93a5-8b2968791aa0,Spatiotemporal analysis of human intestinal development at single-cell resolution: Pericytes,04b0eb97-d816-44bb-93a5-8b2968791aa0.h5ad,4163
490,490,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,bbd16004-09e8-4b6c-b465-73ff83a52837,Spatiotemporal analysis of human intestinal development at single-cell resolution: Neural,bbd16004-09e8-4b6c-b465-73ff83a52837.h5ad,4144
491,491,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,58679288-9ecc-4647-9781-12a3a8f8c6fd,Spatiotemporal analysis of human intestinal development at single-cell resolution: Myofibroblasts and Mesothelium,58679288-9ecc-4647-9781-12a3a8f8c6fd.h5ad,2833
492,492,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,e006d4e3-35fa-44b4-9981-09a66c4322e5,Spatiotemporal analysis of human intestinal development at single-cell resolution: Muscularis,e006d4e3-35fa-44b4-9981-09a66c4322e5.h5ad,4211
493,493,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,4269074c-f2c1-4d88-b2c3-0946f59d5449,Spatiotemporal analysis of human intestinal development at single-cell resolution: Immune,4269074c-f2c1-4d88-b2c3-0946f59d5449.h5ad,2199
494,494,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,4d2e0563-cf4a-48bd-aa7f-efc26025b53a,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fibroblasts,4d2e0563-cf4a-48bd-aa7f-efc26025b53a.h5ad,24081
495,495,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,fd89be61-2869-4342-a86e-e1fce3a8f269,Spatiotemporal analysis of human intestinal development at single-cell resolution: Epithelium,fd89be61-2869-4342-a86e-e1fce3a8f269.h5ad,17622
496,496,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,c42c8ad3-9761-49e5-b9bf-ee8ebd50416f,Spatiotemporal analysis of human intestinal development at single-cell resolution: Endothelium,c42c8ad3-9761-49e5-b9bf-ee8ebd50416f.h5ad,4154
497,497,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,9d5df009-eb76-43a3-b6cd-22017cc53700,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,9d5df009-eb76-43a3-b6cd-22017cc53700.h5ad,76592
498,498,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,572f3f3e-d3e4-4d13-8e2b-88215e508481,Vascular — Cells of the adult human heart,572f3f3e-d3e4-4d13-8e2b-88215e508481.h5ad,195395
499,499,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,1009f384-b12d-448e-ba9f-1b7d2ecfbb4e,Neuronal — Cells of the adult human heart,1009f384-b12d-448e-ba9f-1b7d2ecfbb4e.h5ad,3961
500,500,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,ed852810-a003-4386-9846-1638362cee39,Immune — Cells of the adult human heart,ed852810-a003-4386-9846-1638362cee39.h5ad,40868
501,501,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,9d584fcb-a28a-4b91-a886-ceb66a88ef81,Fibroblasts — Cells of the adult human heart,9d584fcb-a28a-4b91-a886-ceb66a88ef81.h5ad,59341
502,502,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,78fd69d2-75e4-4207-819a-563139f273c6,Ventricular cardiomyocytes — Cells of the adult human heart,78fd69d2-75e4-4207-819a-563139f273c6.h5ad,125289
503,503,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,84f1a631-910b-4fbb-9f76-d915a07316d2,Atrial cardiomyocytes — Cells of the adult human heart,84f1a631-910b-4fbb-9f76-d915a07316d2.h5ad,23483
504,504,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,f75f2ff4-2884-4c2d-b375-70de37a34507,Adipocytes — Cells of the adult human heart,f75f2ff4-2884-4c2d-b375-70de37a34507.h5ad,3799
505,505,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,All — Cells of the adult human heart,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e.h5ad,486134
506,506,9c8808ce-1138-4dbe-818c-171cff10e650,A single-cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature,10.3389/fcvm.2020.00052,26ae14da-9e5f-4d18-abae-18a5a328feef,A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature - mouse,26ae14da-9e5f-4d18-abae-18a5a328feef.h5ad,5625
507,507,9c8808ce-1138-4dbe-818c-171cff10e650,A single-cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature,10.3389/fcvm.2020.00052,cfa3c355-ee77-4fc8-9a00-78e61d23024c,A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature - human,cfa3c355-ee77-4fc8-9a00-78e61d23024c.h5ad,4355
508,508,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,30cd5311-6c09-46c9-94f1-71fe4b91813c,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117
509,509,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,21d3e683-80a4-4d9b-bc89-ebb2df513dde,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964
510,510,558385a4-b7b7-4eca-af0c-9e54d010e8dc,Single-Cell RNAseq analysis of diffuse neoplastic infiltrating cells at the migrating front of human glioblastoma,10.1016/j.celrep.2017.10.030,774c18c5-efa1-4dc5-9e5e-2c824bab2e34,Infiltrating Neoplastic Cells Human Glioblastoma,774c18c5-efa1-4dc5-9e5e-2c824bab2e34.h5ad,3589
511,511,51544e44-293b-4c2b-8c26-560678423380,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,10.1038/s42255-022-00531-x,37b21763-7f0f-41ae-9001-60bad6e2841d,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d.h5ad,69645
512,512,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,98e5ea9f-16d6-47ec-a529-686e76515e39,All - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,98e5ea9f-16d6-47ec-a529-686e76515e39.h5ad,110824
513,513,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,48b37086-25f7-4ecd-be66-f5bb378e3aea,All - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,48b37086-25f7-4ecd-be66-f5bb378e3aea.h5ad,245389
514,514,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,3f4fe86f-aced-4d10-b174-ee35b9f46b9d,Trachea - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3f4fe86f-aced-4d10-b174-ee35b9f46b9d.h5ad,3160
515,515,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,c9096ac4-ea44-4cf9-82f4-af05cb83eb24,Tongue - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,c9096ac4-ea44-4cf9-82f4-af05cb83eb24.h5ad,3735
