,soma_joinid,feature_id,feature_name,feature_length
17436,17436,ENSG00000253103,LINC01609,3391
17437,17437,ENSG00000231776,LINC01611,741
17438,17438,ENSG00000250266,LINC01612,2186
17439,17439,ENSG00000230838,LINC01614,648
17440,17440,ENSG00000223485,LINC01615,2243
17441,17441,ENSG00000261340,LINC01616,2280
17442,17442,ENSG00000250302,LINC01618,5044
17443,17443,ENSG00000168746,LINC01620,1719
17444,17444,ENSG00000235357,LINC01621,1473
17445,17445,ENSG00000227508,LINC01624,3611
17446,17446,ENSG00000238099,LINC01625,7128
17447,17447,ENSG00000224648,LINC01627,243
17448,17448,ENSG00000258602,LINC01629,581
17449,17449,ENSG00000227115,LINC01630,18357
17450,17450,ENSG00000277199,LINC01632,939
17451,17451,ENSG00000260976,LINC01633,1423
17452,17452,ENSG00000235295,LINC01634,2379
17453,17453,ENSG00000228397,LINC01635,1588
17454,17454,ENSG00000237476,LINC01637,684
17455,17455,ENSG00000233521,LINC01638,1271
17456,17456,ENSG00000231253,LINC01640,2011
17457,17457,ENSG00000234277,LINC01641,2700
17458,17458,ENSG00000236052,LINC01643,3766
17459,17459,ENSG00000218357,LINC01644,1090
17460,17460,ENSG00000224968,LINC01645,2026
17461,17461,ENSG00000232596,LINC01646,3328
17462,17462,ENSG00000233399,LINC01648,1519
17463,17463,ENSG00000228127,LINC01649,2428
17464,17464,ENSG00000232100,LINC01653,1728
17465,17465,ENSG00000261781,LINC01654,2471
17466,17466,ENSG00000227925,LINC01655,819
17467,17467,ENSG00000178248,FAM230I,1578
17468,17468,ENSG00000234928,LINC01659,1083
17469,17469,ENSG00000274044,FAM230J,4609
17470,17470,ENSG00000237460,LINC01661,2185
17471,17471,ENSG00000182824,FAM230E,2990
17472,17472,ENSG00000276095,FAM230F,535
17473,17473,ENSG00000235478,LINC01664,1957
17474,17474,ENSG00000235343,LINC01665,1482
17475,17475,ENSG00000279579,LINC01666,845
17476,17476,ENSG00000280081,LINC01667,4169
17477,17477,ENSG00000283051,LINC01668,513
17478,17478,ENSG00000280191,LINC01669,1681
17479,17479,ENSG00000225431,LINC01671,1775
17480,17480,ENSG00000228750,LINC01672,2188
17481,17481,ENSG00000234052,LINC01673,2073
17482,17482,ENSG00000228159,LINC01674,1245
17483,17483,ENSG00000234142,LINC01675,2028
17484,17484,ENSG00000230768,LINC01676,3120
17485,17485,ENSG00000233047,LINC01677,3122
17486,17486,ENSG00000225331,LINC01678,867
17487,17487,ENSG00000237989,LINC01679,2798
17488,17488,ENSG00000233985,LINC01681,2796
17489,17489,ENSG00000227043,LINC01682,2666
17490,17490,ENSG00000237484,LINC01684,9513
17491,17491,ENSG00000238063,LINC01685,3673
17492,17492,ENSG00000261504,LINC01686,1376
17493,17493,ENSG00000233215,LINC01687,3680
17494,17494,ENSG00000224832,LINC01689,2071
17495,17495,ENSG00000224857,LINC01691,426
17496,17496,ENSG00000226983,LINC01692,3782
17497,17497,ENSG00000227764,LINC01693,2393
17498,17498,ENSG00000233922,LINC01694,7121
17499,17499,ENSG00000236532,LINC01695,5319
17500,17500,ENSG00000231648,LINC01698,2664
17501,17501,ENSG00000179452,LINC01699,259
17502,17502,ENSG00000232837,LINC01700,1598
17503,17503,ENSG00000232212,LINC01701,451
17504,17504,ENSG00000235200,LINC01702,948
17505,17505,ENSG00000225518,LINC01703,1613
17506,17506,ENSG00000231666,LINC01704,2071
17507,17507,ENSG00000232679,LINC01705,1896
17508,17508,ENSG00000223883,LINC01707,6152
17509,17509,ENSG00000224445,LINC01708,1045
17510,17510,ENSG00000226715,LINC01709,2862
17511,17511,ENSG00000268941,LINC01711,967
17512,17512,ENSG00000231364,LINC01712,1841
17513,17513,ENSG00000227634,LINC01714,1001
17514,17514,ENSG00000229388,LINC01715,978
17515,17515,ENSG00000225657,LINC01716,996
17516,17516,ENSG00000233396,LINC01719,4614
17517,17517,ENSG00000231175,LINC01720,2216
17518,17518,ENSG00000230133,LINC01721,8958
17519,17519,ENSG00000233048,LINC01722,3033
17520,17520,ENSG00000227421,LINC01724,1094
17521,17521,ENSG00000233008,LINC01725,12430
17522,17522,ENSG00000280350,LINC01726,1253
17523,17523,ENSG00000279082,LINC01727,7408
17524,17524,ENSG00000225640,LINC01729,358
17525,17525,ENSG00000275491,LINC01730,843
17526,17526,ENSG00000234283,LINC01731,420
17527,17527,ENSG00000237292,LINC01732,667
17528,17528,ENSG00000226203,LINC01733,4621
17529,17529,ENSG00000229537,LINC01739,2067
17530,17530,ENSG00000228067,LINC01740,332
17531,17531,ENSG00000236497,LINC01744,2269
17532,17532,ENSG00000274469,LINC01746,1192
17533,17533,ENSG00000230400,LINC01747,4561
17534,17534,ENSG00000226476,LINC01748,15496
17535,17535,ENSG00000272259,LINC01749,3936
17536,17536,ENSG00000231437,LINC01750,3590
17537,17537,ENSG00000224961,LINC01752,931
17538,17538,ENSG00000230250,LINC01753,707
17539,17539,ENSG00000224565,LINC01754,1216
17540,17540,ENSG00000230523,LINC01756,2148
17541,17541,ENSG00000234546,LNCTAM34A,2141
17542,17542,ENSG00000233154,LINC01762,1759
17543,17543,ENSG00000225446,LINC01763,1842
17544,17544,ENSG00000267308,LINC01764,2449
17545,17545,ENSG00000233730,LINC01765,491
17546,17546,ENSG00000224910,LINC01766,1516
17547,17547,ENSG00000223956,LINC01767,2203
17548,17548,ENSG00000228420,LINC01768,476
17549,17549,ENSG00000225285,LINC01770,851
17550,17550,ENSG00000225675,LINC01771,567
17551,17551,ENSG00000226029,LINC01772,3245
17552,17552,ENSG00000267201,LINC01775,371
17553,17553,ENSG00000226053,LINC01776,2229
17554,17554,ENSG00000223382,LINC01778,2111
17555,17555,ENSG00000232650,LINC01780,1528
17556,17556,ENSG00000234184,LINC01781,962
17557,17557,ENSG00000233421,LINC01783,1548
17558,17558,ENSG00000268038,LINC01785,1713
17559,17559,ENSG00000230415,LINC01786,513
17560,17560,ENSG00000231987,LINC01787,1994
17561,17561,ENSG00000229051,LINC01788,2455
17562,17562,ENSG00000229457,LINC01789,1196
17563,17563,ENSG00000230173,LINC01790,2852
17564,17564,ENSG00000267777,LINC01791,3481
17565,17565,ENSG00000237166,LINC01792,3231
17566,17566,ENSG00000222030,LINC01793,2036
17567,17567,ENSG00000233128,LINC01794,781
17568,17568,ENSG00000225226,LINC01795,1520
17569,17569,ENSG00000277527,LINC01796,2512
17570,17570,ENSG00000237179,LINC01797,1883
17571,17571,ENSG00000232046,LINC01798,3913
17572,17572,ENSG00000230525,LINC01799,1675
17573,17573,ENSG00000234572,LINC01800,1977
17574,17574,ENSG00000267767,LINC01801,2709
17575,17575,ENSG00000225064,LINC01802,523
17576,17576,ENSG00000228909,LINC01803,798
17577,17577,ENSG00000231031,LINC01804,2223
17578,17578,ENSG00000223863,LINC01805,572
17579,17579,ENSG00000227403,LINC01806,2490
17580,17580,ENSG00000232023,LINC01807,1947
17581,17581,ENSG00000237992,LINC01808,3059
17582,17582,ENSG00000232548,LINC01809,303
17583,17583,ENSG00000226320,LINC01811,7949
17584,17584,ENSG00000237013,LINC01812,725
17585,17585,ENSG00000229805,LINC01813,712
17586,17586,ENSG00000236008,LINC01814,13522
17587,17587,ENSG00000231327,LINC01816,662
17588,17588,ENSG00000231420,LINC01817,564
17589,17589,ENSG00000230645,LINC01818,1766
17590,17590,ENSG00000231826,LINC01819,4164
17591,17591,ENSG00000228100,LINC01820,1266
17592,17592,ENSG00000225539,LINC01821,5197
17593,17593,ENSG00000229621,LINC01822,2299
17594,17594,ENSG00000224655,LINC01823,3468
17595,17595,ENSG00000223466,LINC01825,3362
17596,17596,ENSG00000232740,LINC01826,584
17597,17597,ENSG00000235885,LINC01828,8246
17598,17598,ENSG00000236780,LINC01829,4330
17599,17599,ENSG00000224231,LINC01832,1832
17600,17600,ENSG00000259439,LINC01833,3872
17601,17601,ENSG00000267530,LINC01836,1698
17602,17602,ENSG00000267489,LINC01837,7169
17603,17603,ENSG00000227509,LINC01839,727
17604,17604,ENSG00000230215,LINC01840,571
17605,17605,ENSG00000266913,LINC01841,1016
17606,17606,ENSG00000267147,LINC01842,768
17607,17607,ENSG00000251169,LINC01843,1107
17608,17608,ENSG00000236714,LINC01844,3601
17609,17609,ENSG00000253298,LINC01845,2730
17610,17610,ENSG00000248901,LINC01846,1204
17611,17611,ENSG00000253311,LINC01847,8595
17612,17612,ENSG00000227708,LINC01850,357
17613,17613,ENSG00000236914,LINC01852,2758
17614,17614,ENSG00000224028,LINC01853,444
17615,17615,ENSG00000204460,LINC01854,2213
17616,17616,ENSG00000237574,LINC01856,2398
17617,17617,ENSG00000224137,LINC01857,492
17618,17618,ENSG00000261615,LINC01858,3173
17619,17619,ENSG00000261558,LINC01859,4082
17620,17620,ENSG00000251183,LINC01861,537
17621,17621,ENSG00000268480,NFILZ,1690
17622,17622,ENSG00000253959,LINC01863,494
17623,17623,ENSG00000267522,LINC01864,1661
17624,17624,ENSG00000233684,LINC01865,1505
17625,17625,ENSG00000237670,LINC01866,201
17626,17626,ENSG00000234169,LINC01868,562
17627,17627,ENSG00000180279,LINC01869,1416
17628,17628,ENSG00000223826,LINC01870,390
17629,17629,ENSG00000235576,LINC01871,243
17630,17630,ENSG00000268318,LINC01872,1109
17631,17631,ENSG00000232164,LINC01873,1679
17632,17632,ENSG00000226383,LINC01876,2716
17633,17633,ENSG00000238217,LINC01877,10775
17634,17634,ENSG00000234308,LINC01878,3196
17635,17635,ENSG00000232002,LINC01880,1567
17636,17636,ENSG00000235009,LINC01883,380
17637,17637,ENSG00000237880,LINC01885,2421
17638,17638,ENSG00000224568,LINC01886,2582
17639,17639,ENSG00000266604,LINC01887,860
17640,17640,ENSG00000237576,LINC01888,715
17641,17641,ENSG00000235491,LINC01889,668
17642,17642,ENSG00000231682,LINC01891,538
17643,17643,ENSG00000265514,LINC01892,2807
17644,17644,ENSG00000264260,LINC01893,1654
17645,17645,ENSG00000264345,LINC01894,1731
17646,17646,ENSG00000259256,LINC01895,2085
17647,17647,ENSG00000263146,LINC01896,1732
17648,17648,ENSG00000261194,LINC01898,2404
17649,17649,ENSG00000265352,LINC01899,1101
17650,17650,ENSG00000265758,LINC01900,955
17651,17651,ENSG00000267413,LINC01901,1115
17652,17652,ENSG00000283503,LINC01902,12828
17653,17653,ENSG00000265555,LINC01903,2149
17654,17654,ENSG00000267057,LINC01905,3688
17655,17655,ENSG00000265786,LINC01906,499
17656,17656,ENSG00000226125,LINC01907,2876
17657,17657,ENSG00000265374,LINC01908,555
17658,17658,ENSG00000266258,LINC01909,1040
17659,17659,ENSG00000266278,LINC01910,2637
17660,17660,ENSG00000231040,LINC01911,3638
17661,17661,ENSG00000264699,LINC01912,1387
17662,17662,ENSG00000214691,LINC01913,5084
17663,17663,ENSG00000234362,LINC01914,1084
17664,17664,ENSG00000265485,LINC01915,10348
17665,17665,ENSG00000264232,LINC01916,1269
17666,17666,ENSG00000260433,LINC01917,2095
17667,17667,ENSG00000226508,LINC01918,1009
17668,17668,ENSG00000263438,LINC01919,3758
17669,17669,ENSG00000236049,LINC01920,2528
17670,17670,ENSG00000259779,LINC01922,2339
17671,17671,ENSG00000236653,LINC01923,3968
17672,17672,ENSG00000267134,LINC01924,3452
17673,17673,ENSG00000264265,LINC01925,500
17674,17674,ENSG00000267593,LINC01926,648
17675,17675,ENSG00000266312,LINC01927,1969
17676,17676,ENSG00000267013,LINC01929,3254
17677,17677,ENSG00000162947,LINC01931,2434
17678,17678,ENSG00000253315,LINC01932,573
17679,17679,ENSG00000254226,LINC01933,5415
17680,17680,ENSG00000234663,LINC01934,15049
17681,17681,ENSG00000224095,LINC01935,437
17682,17682,ENSG00000235997,LINC01936,4650
17683,17683,ENSG00000234279,LINC01937,815
17684,17684,ENSG00000254066,LINC01938,3194
17685,17685,ENSG00000228799,LINC01939,1631
17686,17686,ENSG00000227744,LINC01940,3489
17687,17687,ENSG00000226813,LINC01941,1000
17688,17688,ENSG00000253428,LINC01942,513
17689,17689,ENSG00000280721,LINC01943,1475
17690,17690,ENSG00000236485,LINC01945,840
17691,17691,ENSG00000223647,LINC01946,418
17692,17692,ENSG00000254130,LINC01947,566
17693,17693,ENSG00000248727,LINC01948,7925
17694,17694,ENSG00000233828,MIR4280HG,6281
17695,17695,ENSG00000251027,LINC01950,871
17696,17696,ENSG00000204754,LINC01951,1925
17697,17697,ENSG00000234183,LINC01952,362
17698,17698,ENSG00000236193,LINC01953,717
17699,17699,ENSG00000271952,LINC01954,959
17700,17700,ENSG00000283436,LINC01958,1941
17701,17701,ENSG00000251045,SLC25A48-AS1,2141
17702,17702,ENSG00000260868,LINC01960,1884
17703,17703,ENSG00000248473,LINC01962,4759
17704,17704,ENSG00000260804,LINC01963,3148
17705,17705,ENSG00000256637,LINC01965,5502
17706,17706,ENSG00000235493,LINC01967,2798
17707,17707,ENSG00000237222,LINC01968,10117
17708,17708,ENSG00000265692,LINC01970,1810
17709,17709,ENSG00000230401,LINC01972,553
17710,17710,ENSG00000204283,LINC01973,5240
17711,17711,ENSG00000263312,LINC01975,549
17712,17712,ENSG00000262772,LINC01977,3495
17713,17713,ENSG00000262188,LINC01978,2414
17714,17714,ENSG00000262585,LINC01979,5271
17715,17715,ENSG00000225548,LINC01980,4742
17716,17716,ENSG00000263317,LINC01982,308
17717,17717,ENSG00000223783,LINC01983,943
17718,17718,ENSG00000227260,LINC01985,611
17719,17719,ENSG00000283036,LINC01988,1019
17720,17720,ENSG00000261156,LINC01989,1284
17721,17721,ENSG00000273125,LINC01990,1867
17722,17722,ENSG00000224187,LINC01991,1713
17723,17723,ENSG00000260019,LINC01992,3405
17724,17724,ENSG00000204277,LINC01993,2934
17725,17725,ENSG00000241098,LINC01994,1808
17726,17726,ENSG00000244247,LINC01995,904
17727,17727,ENSG00000261863,LINC01996,1273
17728,17728,ENSG00000267772,LINC01999,646
17729,17729,ENSG00000243832,LINC02000,640
17730,17730,ENSG00000267321,SNHG30,1594
17731,17731,ENSG00000263609,LINC02002,2113
17732,17732,ENSG00000264026,LINC02003,2494
17733,17733,ENSG00000240006,LINC02004,294
17734,17734,ENSG00000242741,LINC02005,1841
17735,17735,ENSG00000239440,LINC02008,4922
17736,17736,ENSG00000283646,LINC02009,2951
17737,17737,ENSG00000260902,LINC02011,3830
17738,17738,ENSG00000272989,LINC02012,1725
17739,17739,ENSG00000248243,LINC02014,713
17740,17740,ENSG00000231574,LINC02015,3254
17741,17741,ENSG00000244215,LINC02016,1607
17742,17742,ENSG00000243572,LINC02017,474
17743,17743,ENSG00000272690,LINC02018,6878
17744,17744,ENSG00000273356,LINC02019,2060
17745,17745,ENSG00000234548,LINC02020,4210
17746,17746,ENSG00000249846,LINC02021,4053
17747,17747,ENSG00000232746,LINC02022,635
17748,17748,ENSG00000239205,LINC02023,1948
17749,17749,ENSG00000242339,LINC02025,481
17750,17750,ENSG00000214146,LINC02026,2937
17751,17751,ENSG00000243694,LINC02027,3708
17752,17752,ENSG00000241544,LINC02029,2653
17753,17753,ENSG00000238837,LINC02031,592
17754,17754,ENSG00000279727,LINC02033,1344
17755,17755,ENSG00000282975,LINC02034,760
17756,17756,ENSG00000273033,LINC02035,5476
17757,17757,ENSG00000225742,LINC02036,3502
17758,17758,ENSG00000238097,LINC02037,2667
17759,17759,ENSG00000229155,LINC02038,984
17760,17760,ENSG00000248107,LINC02039,722
17761,17761,ENSG00000243149,LINC02040,853
17762,17762,ENSG00000240893,LINC02042,2022
17763,17763,ENSG00000232233,LINC02043,1832
17764,17764,ENSG00000243795,LINC02044,2502
17765,17765,ENSG00000243347,LINC02045,1166
17766,17766,ENSG00000242440,LINC02046,3764
17767,17767,ENSG00000239454,LINC02047,1371
17768,17768,ENSG00000242781,LINC02050,1259
17769,17769,ENSG00000224406,LINC02052,4350
17770,17770,ENSG00000224153,LINC02054,4058
17771,17771,ENSG00000254101,LINC02055,25498
17772,17772,ENSG00000248371,LINC02056,818
17773,17773,ENSG00000249279,LINC02057,1489
17774,17774,ENSG00000248528,LINC02058,707
17775,17775,ENSG00000250156,LINC02060,1721
17776,17776,ENSG00000250885,LINC02061,335
17777,17777,ENSG00000248489,LINC02062,2377
17778,17778,ENSG00000248391,LINC02064,4265
17779,17779,ENSG00000241151,LINC02066,580
17780,17780,ENSG00000240567,LINC02067,2845
17781,17781,ENSG00000223387,LINC02068,3667
17782,17782,ENSG00000229433,LINC02069,3239
17783,17783,ENSG00000249383,LINC02071,1992
17784,17784,ENSG00000267452,LINC02073,7433
17785,17785,ENSG00000266357,LINC02074,2181
17786,17786,ENSG00000220161,LINC02076,1871
17787,17787,ENSG00000244461,LINC02077,409
17788,17788,ENSG00000267719,LINC02078,4237
17789,17789,ENSG00000267065,LINC02080,3085
17790,17790,ENSG00000267123,SCAT1,4576
17791,17791,ENSG00000242268,LINC02082,2750
17792,17792,ENSG00000272282,LINC02084,1096
17793,17793,ENSG00000214407,LINC02085,2051
17794,17794,ENSG00000244649,LINC02086,3858
17795,17795,ENSG00000237057,LINC02087,2956
17796,17796,ENSG00000227685,LINC02088,620
17797,17797,ENSG00000226364,LINC02089,682
17798,17798,ENSG00000230969,LINC02090,400
17799,17799,ENSG00000273172,LINC02091,1185
17800,17800,ENSG00000234721,LINC02092,3077
17801,17801,ENSG00000234634,LINC02093,615
17802,17802,ENSG00000227078,LINC02094,520
17803,17803,ENSG00000238212,LINC02096,3319
17804,17804,ENSG00000226101,LINC02097,4848
17805,17805,ENSG00000272575,LINC02098,986
17806,17806,ENSG00000253490,LINC02099,5541
17807,17807,ENSG00000248693,LINC02100,238
17808,17808,ENSG00000248132,LINC02101,2544
17809,17809,ENSG00000248677,LINC02102,3537
17810,17810,ENSG00000271334,LINC02104,650
17811,17811,ENSG00000250447,LINC02105,1885
17812,17812,ENSG00000250127,LINC02108,1184
17813,17813,ENSG00000259786,LINC02109,5704
17814,17814,ENSG00000250822,LINC02111,2312
17815,17815,ENSG00000249781,LINC02112,2613
17816,17816,ENSG00000249515,LINC02113,336
17817,17817,ENSG00000248757,LINC02115,432
17818,17818,ENSG00000248539,LINC02117,540
17819,17819,ENSG00000248789,LINC02118,759
17820,17820,ENSG00000248461,LINC02119,4719
17821,17821,ENSG00000248279,LINC02120,2008
17822,17822,ENSG00000250529,LINC02121,432
17823,17823,ENSG00000248474,LINC02122,577
17824,17824,ENSG00000250514,LINC02125,2198
17825,17825,ENSG00000259847,LINC02126,1596
17826,17826,ENSG00000261637,LINC02127,1912
17827,17827,ENSG00000261241,LINC02128,6449
17828,17828,ENSG00000261045,LINC02129,692
17829,17829,ENSG00000260009,LINC02130,518
17830,17830,ENSG00000261154,LINC02131,419
17831,17831,ENSG00000268804,LINC02132,750
17832,17832,ENSG00000261231,LINC02133,3019
17833,17833,ENSG00000268532,LINC02135,2065
17834,17834,ENSG00000261348,LINC02136,1211
17835,17835,ENSG00000260186,LINC02137,1776
17836,17836,ENSG00000278214,LINC02139,2005
17837,17837,ENSG00000261803,LINC02140,2560
17838,17838,ENSG00000261807,LINC02141,6586
17839,17839,ENSG00000223597,LINC02142,1323
17840,17840,ENSG00000253236,LINC02143,1258
17841,17841,ENSG00000248708,LINC02144,915
17842,17842,ENSG00000250490,LINC02145,2923
17843,17843,ENSG00000249797,LINC02147,1748
17844,17844,ENSG00000250427,LINC02148,1223
17845,17845,ENSG00000248150,LINC02150,2120
17846,17846,ENSG00000253199,LINC02153,3423
17847,17847,ENSG00000235385,LINC02154,1557
17848,17848,ENSG00000257906,LINC02156,2805
17849,17849,ENSG00000225611,LINC02158,897
17850,17850,ENSG00000251443,LINC02160,2610
17851,17851,ENSG00000250437,LINC02161,420
17852,17852,ENSG00000251026,LINC02163,2511
17853,17853,ENSG00000261014,LINC02165,3529
17854,17854,ENSG00000260259,LINC02166,721
17855,17855,ENSG00000261703,LINC02168,352
17856,17856,ENSG00000259517,LINC02169,854
17857,17857,ENSG00000260896,ARLNC1,6718
17858,17858,ENSG00000251632,LINC02172,2264
17859,17859,ENSG00000249613,LINC02173,971
17860,17860,ENSG00000249297,LINC02174,2104
17861,17861,ENSG00000262155,LINC02175,5675
17862,17862,ENSG00000260340,LINC02176,598
17863,17863,ENSG00000261617,LINC02177,5827
17864,17864,ENSG00000261092,LINC02178,425
17865,17865,ENSG00000261749,LINC02180,2061
17866,17866,ENSG00000260420,LINC02182,647
17867,17867,ENSG00000283304,LINC02183,1732
17868,17868,ENSG00000262097,LINC02185,5096
17869,17869,ENSG00000261175,LINC02188,5840
17870,17870,ENSG00000261636,LINC02191,1458
17871,17871,ENSG00000261325,LINC02192,1325
17872,17872,ENSG00000260923,LINC02193,4524
17873,17873,ENSG00000250974,LINC02196,3965
17874,17874,ENSG00000250387,LINC02197,3493
17875,17875,ENSG00000249352,LINC02198,1196
17876,17876,ENSG00000251538,LINC02201,3741
17877,17877,ENSG00000245812,LINC02202,3214
17878,17878,ENSG00000280709,LINC02203_ENSG00000280709,3050
17879,17879,ENSG00000280639,LINC02204,3206
17880,17880,ENSG00000259289,LINC02206,719
17881,17881,ENSG00000258476,LINC02207,8415
17882,17882,ENSG00000250891,LINC02208,6809
17883,17883,ENSG00000253279,LINC02209,4178
17884,17884,ENSG00000263715,LINC02210-CRHR1,2771
17885,17885,ENSG00000245662,LINC02211,5528
17886,17886,ENSG00000249396,LINC02212,2313
17887,17887,ENSG00000249160,LINC02213,1103
17888,17888,ENSG00000251311,LINC02214,707
17889,17889,ENSG00000249128,LINC02215,543
17890,17890,ENSG00000248455,LINC02217,8785
17891,17891,ENSG00000249662,LINC02218,1527
17892,17892,ENSG00000253787,LINC02219,454
17893,17893,ENSG00000248457,LINC02220,270
17894,17894,ENSG00000250814,LINC02221,1478
17895,17895,ENSG00000249937,LINC02223,8028
17896,17896,ENSG00000249203,LINC02224,1433
17897,17897,ENSG00000249584,LINC02225,4069
17898,17898,ENSG00000245729,LINC02226,1587
17899,17899,ENSG00000276778,LINC02227,3748
17900,17900,ENSG00000251273,LINC02228,4898
17901,17901,ENSG00000250313,LINC02229,865
