s_iri,relationship,t_iri,,,,,,
http://identifiers.org/hgnc/1662,characterize,http://purl.obolibrary.org/obo/CL_0000559,,,,,,
http://identifiers.org/hgnc/5019,characterize,https://purl.org/ccf/ASCTB-TEMP_splat416,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105376081,characterize,http://purl.obolibrary.org/obo/PCL_0015082,,,,,,
http://identifiers.org/hgnc/3690,characterize,https://purl.org/ccf/ASCTB-TEMP_astro57,,,,,,
http://identifiers.org/hgnc/9666,characterize,https://purl.org/ccf/ASCTB-TEMP_cytotoxic-memory-t-cell,,,,,,
http://identifiers.org/hgnc/10521,characterize,http://purl.obolibrary.org/obo/CL_0000604,,,,,,
http://identifiers.org/hgnc/8760,characterize,http://purl.obolibrary.org/obo/CL_0002038,,,,,,
http://identifiers.org/hgnc/2336,characterize,http://purl.obolibrary.org/obo/CL_1000489,,,,,,
http://identifiers.org/hgnc/11126,characterize,http://purl.obolibrary.org/obo/CL_1000279,,,,,,
http://identifiers.org/hgnc/10499,characterize,http://purl.obolibrary.org/obo/CL_0001056,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0001069,,,,,,
http://identifiers.org/hgnc/7154,characterize,http://purl.obolibrary.org/obo/CL_0000816,,,,,,
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0000990,,,,,,
http://identifiers.org/hgnc/4394,characterize,http://purl.obolibrary.org/obo/CL_0000573,,,,,,
http://identifiers.org/hgnc/3559,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-ccl3,,,,,,
http://identifiers.org/hgnc/7516,characterize,http://purl.obolibrary.org/obo/CL_1000329,,,,,,
http://identifiers.org/hgnc/52588,characterize,https://purl.org/ccf/ASCTB-TEMP_splat394,,,,,,
http://identifiers.org/hgnc/50645,characterize,https://purl.org/ccf/ASCTB-TEMP_msn207,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/PCL_0015004,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-380p13-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit124,,,,,,
http://identifiers.org/hgnc/3969,characterize,http://purl.obolibrary.org/obo/PCL_0015083,,,,,,
http://identifiers.org/hgnc/2464,characterize,http://purl.obolibrary.org/obo/CL_0001054,,,,,,
http://identifiers.org/hgnc/21591,characterize,https://purl.org/ccf/ASCTB-TEMP_mge260,,,,,,
http://identifiers.org/hgnc/307,characterize,http://purl.obolibrary.org/obo/CL_0000798,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0000050,,,,,,
http://identifiers.org/hgnc/1707,characterize,http://purl.obolibrary.org/obo/CL_0000913,,,,,,
http://identifiers.org/hgnc/6934,characterize,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-bladder,,,,,,
http://identifiers.org/hgnc/8951,characterize,http://purl.obolibrary.org/obo/PCL_0015075,,,,,,
http://identifiers.org/hgnc/11743,characterize,http://purl.obolibrary.org/obo/CL_0000561,,,,,,
http://identifiers.org/hgnc/20657,characterize,http://purl.obolibrary.org/obo/CL_0017000,,,,,,
http://identifiers.org/hgnc/23319,characterize,http://purl.obolibrary.org/obo/PCL_0015004,,,,,,
http://identifiers.org/hgnc/1631,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-ccl3,,,,,,
http://identifiers.org/hgnc/2546,characterize,http://purl.obolibrary.org/obo/CL_0009069,,,,,,
http://identifiers.org/hgnc/10585,characterize,http://purl.obolibrary.org/obo/CL_4033031,,,,,,
http://identifiers.org/hgnc/1631,characterize,http://purl.obolibrary.org/obo/CL_0000583,,,,,,
http://identifiers.org/hgnc/4504,characterize,https://purl.org/ccf/ASCTB-TEMP_hepatic-progenitor-cell,,,,,,
http://identifiers.org/hgnc/34345,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/6111,characterize,http://purl.obolibrary.org/obo/PCL_0015030,,,,,,
http://identifiers.org/hgnc/12726,characterize,http://purl.obolibrary.org/obo/CL_0002543,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd11b,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
http://identifiers.org/hgnc/3372,characterize,http://purl.obolibrary.org/obo/CL_0000623,,,,,,
http://identifiers.org/hgnc/26002,characterize,https://purl.org/ccf/ASCTB-TEMP_splat343,,,,,,
http://identifiers.org/hgnc/7596,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb332,,,,,,
http://identifiers.org/hgnc/14599,characterize,https://purl.org/ccf/ASCTB-TEMP_lrl320,,,,,,
https://purl.org/ccf/ASCTB-TEMP_selenbp1,characterize,http://purl.obolibrary.org/obo/CL_0009080,,,,,,
http://identifiers.org/hgnc/7809,characterize,http://purl.obolibrary.org/obo/CL_0002329,,,,,,
http://identifiers.org/hgnc/4880,characterize,http://purl.obolibrary.org/obo/CL_1000413,,,,,,
http://identifiers.org/hgnc/15846,characterize,http://purl.obolibrary.org/obo/CL_1001285,,,,,,
http://identifiers.org/hgnc/8569,characterize,https://purl.org/ccf/ASCTB-TEMP_msn220,,,,,,
http://identifiers.org/hgnc/8569,characterize,https://purl.org/ccf/ASCTB-TEMP_misc116,,,,,,
http://identifiers.org/hgnc/7035,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/10827,characterize,http://purl.obolibrary.org/obo/CL_0000798,,,,,,
http://identifiers.org/hgnc/10639,characterize,http://purl.obolibrary.org/obo/CL_0000442,,,,,,
http://identifiers.org/hgnc/8831,characterize,https://purl.org/ccf/ASCTB-TEMP_msn208,,,,,,
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0000787,,,,,,
http://identifiers.org/hgnc/11763,characterize,http://purl.obolibrary.org/obo/CL_0000840,,,,,,
http://identifiers.org/hgnc/10624,characterize,http://purl.obolibrary.org/obo/CL_0009070,,,,,,
http://identifiers.org/hgnc/2445,characterize,https://purl.org/ccf/ASCTB-TEMP_l5et115,,,,,,
http://identifiers.org/hgnc/4400,characterize,http://purl.obolibrary.org/obo/CL_0000749,,,,,,
http://identifiers.org/hgnc/14359,characterize,http://purl.obolibrary.org/obo/CL_0000171,,,,,,
http://identifiers.org/hgnc/613,characterize,https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,,,,,,
http://identifiers.org/hgnc/3309,characterize,http://purl.obolibrary.org/obo/CL_0000775,,,,,,
http://identifiers.org/hgnc/8008,characterize,http://purl.obolibrary.org/obo/CL_4033010,,,,,,
http://identifiers.org/hgnc/1608,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cell-effector-memory,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-358p11-1,characterize,https://purl.org/ccf/ASCTB-TEMP_msn209,,,,,,
http://identifiers.org/hgnc/10929,characterize,http://purl.obolibrary.org/obo/CL_4030011,,,,,,
http://identifiers.org/hgnc/3763,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/11963,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13180,,,,,,
http://identifiers.org/hgnc/43910,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp93,,,,,,
http://identifiers.org/hgnc/277,characterize,http://purl.obolibrary.org/obo/CL_0019018,,,,,,
http://identifiers.org/hgnc/16097,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit121,,,,,,
http://identifiers.org/hgnc/9327,characterize,http://purl.obolibrary.org/obo/CL_0002275,,,,,,
http://identifiers.org/hgnc/12513,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/5137,characterize,https://purl.org/ccf/ASCTB-TEMP_splat348,,,,,,
http://identifiers.org/hgnc/17493,characterize,http://purl.obolibrary.org/obo/CL_0000900,,,,,,
http://identifiers.org/hgnc/2298,characterize,http://purl.obolibrary.org/obo/CL_0000767,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc100128497,characterize,http://purl.obolibrary.org/obo/PCL_0015102,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-484n11-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dg203,,,,,,
http://identifiers.org/hgnc/20657,characterize,http://purl.obolibrary.org/obo/CL_4033020,,,,,,
http://identifiers.org/hgnc/5541,characterize,http://purl.obolibrary.org/obo/CL_0000788,,,,,,
http://identifiers.org/hgnc/6442,characterize,http://purl.obolibrary.org/obo/CL_0009070,,,,,,
http://identifiers.org/hgnc/16041,characterize,http://purl.obolibrary.org/obo/CL_0000115,,,,,,
http://identifiers.org/hgnc/12930,characterize,http://purl.obolibrary.org/obo/CL_0000899,,,,,,
http://identifiers.org/hgnc/20412,characterize,http://purl.obolibrary.org/obo/CL_0019032,,,,,,
http://identifiers.org/hgnc/14120,characterize,http://purl.obolibrary.org/obo/CL_0000097,,,,,,
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_1000487,,,,,,
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0000938,,,,,,
http://identifiers.org/hgnc/11801,characterize,http://purl.obolibrary.org/obo/CL_0000837,,,,,,
http://identifiers.org/hgnc/12513,characterize,http://purl.obolibrary.org/obo/CL_0002573,,,,,,
http://identifiers.org/hgnc/2731,characterize,https://purl.org/ccf/ASCTB-TEMP_cge278,,,,,,
http://identifiers.org/hgnc/1634,characterize,http://purl.obolibrary.org/obo/CL_0000809,,,,,,
http://identifiers.org/hgnc/53062,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb329,,,,,,
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_0002145,,,,,,
http://identifiers.org/hgnc/129,characterize,http://purl.obolibrary.org/obo/CL_0009075,,,,,,
http://identifiers.org/hgnc/5713,characterize,http://purl.obolibrary.org/obo/CL_0000942,,,,,,
http://identifiers.org/hgnc/7228,characterize,http://purl.obolibrary.org/obo/CL_0000583,,,,,,
http://identifiers.org/hgnc/12335,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit133,,,,,,
http://identifiers.org/hgnc/4027,characterize,http://purl.obolibrary.org/obo/CL_0019003,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0000557,,,,,,
http://identifiers.org/hgnc/1434,characterize,http://purl.obolibrary.org/obo/CL_0000561,,,,,,
http://identifiers.org/hgnc/23792,characterize,http://purl.obolibrary.org/obo/CL_0000942,,,,,,
http://identifiers.org/hgnc/7549,characterize,http://purl.obolibrary.org/obo/PCL_0015071,,,,,,
http://identifiers.org/hgnc/14632,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn228,,,,,,
http://identifiers.org/hgnc/10259,characterize,https://purl.org/ccf/ASCTB-TEMP_splat411,,,,,,
http://identifiers.org/hgnc/1245,characterize,http://purl.obolibrary.org/obo/CL_0000883,,,,,,
http://identifiers.org/hgnc/10912,characterize,http://purl.obolibrary.org/obo/CL_4030017,,,,,,
http://identifiers.org/hgnc/4054,characterize,http://purl.obolibrary.org/obo/CL_0000897,,,,,,
http://identifiers.org/hgnc/6740,characterize,http://purl.obolibrary.org/obo/CL_0002059,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd14,characterize,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_loc105376372,characterize,http://purl.obolibrary.org/obo/PCL_0015117,,,,,,
http://identifiers.org/hgnc/4170,characterize,http://purl.obolibrary.org/obo/CL_0000050,,,,,,
http://identifiers.org/hgnc/10499,characterize,http://purl.obolibrary.org/obo/CL_0009073,,,,,,
http://identifiers.org/hgnc/6416,characterize,http://purl.obolibrary.org/obo/CL_4033024,,,,,,
http://identifiers.org/hgnc/43436,characterize,https://purl.org/ccf/ASCTB-TEMP_astro58,,,,,,
http://identifiers.org/hgnc/8051,characterize,http://purl.obolibrary.org/obo/CL_0009107,,,,,,
http://identifiers.org/hgnc/9080,characterize,http://purl.obolibrary.org/obo/CL_0002591,,,,,,
http://identifiers.org/hgnc/3327,characterize,http://purl.obolibrary.org/obo/CL_0000186,,,,,,
http://identifiers.org/hgnc/7569,characterize,http://purl.obolibrary.org/obo/CL_4033017,,,,,,
http://identifiers.org/hgnc/1698,characterize,http://purl.obolibrary.org/obo/CL_0000786,,,,,,
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0001056,,,,,,
http://identifiers.org/hgnc/11801,characterize,http://purl.obolibrary.org/obo/CL_0000740,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/9070,characterize,http://purl.obolibrary.org/obo/CL_0000553,,,,,,
http://identifiers.org/hgnc/2605,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-ccl3,,,,,,
http://identifiers.org/hgnc/22128,characterize,http://purl.obolibrary.org/obo/PCL_0015116,,,,,,
http://identifiers.org/hgnc/1707,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/52812,characterize,https://purl.org/ccf/ASCTB-TEMP_lrl322,,,,,,
http://identifiers.org/hgnc/9679,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn226,,,,,,
http://identifiers.org/hgnc/21735,characterize,https://purl.org/ccf/ASCTB-TEMP_splat392,,,,,,
http://identifiers.org/hgnc/9393,characterize,http://purl.obolibrary.org/obo/CL_0000748,,,,,,
http://identifiers.org/hgnc/13010,characterize,https://purl.org/ccf/ASCTB-TEMP_splat423,,,,,,
http://identifiers.org/hgnc/9035,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit152,,,,,,
http://identifiers.org/hgnc/799,characterize,http://purl.obolibrary.org/obo/CL_0002565,,,,,,
http://identifiers.org/hgnc/1604,characterize,http://purl.obolibrary.org/obo/CL_0000767,,,,,,
http://identifiers.org/hgnc/4502,characterize,http://purl.obolibrary.org/obo/CL_0000546,,,,,,
http://identifiers.org/hgnc/18695,characterize,http://purl.obolibrary.org/obo/PCL_0015020,,,,,,
http://identifiers.org/hgnc/15478,characterize,http://purl.obolibrary.org/obo/PCL_0015016,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd34,characterize,https://purl.org/ccf/ASCTB-TEMP_epithelial-stem-cells,,,,,,
http://identifiers.org/hgnc/17474,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/1653,characterize,http://purl.obolibrary.org/obo/CL_0000786,,,,,,
http://identifiers.org/hgnc/1346,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-fibroblast,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-467l24-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b104,,,,,,
http://identifiers.org/hgnc/11521,characterize,http://purl.obolibrary.org/obo/PCL_0015019,,,,,,
http://identifiers.org/hgnc/53225,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit123,,,,,,
https://purl.org/ccf/ASCTB-TEMP_epcam,characterize,https://purl.org/ccf/ASCTB-TEMP_ciliated-epithelial-cell,,,,,,
http://identifiers.org/hgnc/3180,characterize,https://purl.org/ccf/ASCTB-TEMP_thex449,,,,,,
http://identifiers.org/hgnc/3020,characterize,https://purl.org/ccf/ASCTB-TEMP_msn215,,,,,,
http://identifiers.org/hgnc/18860,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/1634,characterize,http://purl.obolibrary.org/obo/CL_0002436,,,,,,
http://identifiers.org/hgnc/18695,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4191,,,,,,
http://identifiers.org/hgnc/1659,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
http://identifiers.org/hgnc/1698,characterize,https://purl.org/ccf/ASCTB-TEMP_b-cell,,,,,,
http://identifiers.org/hgnc/10024,characterize,http://purl.obolibrary.org/obo/CL_0002586,,,,,,
http://identifiers.org/hgnc/1662,characterize,http://purl.obolibrary.org/obo/CL_0009081,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ctc-535m15-2,characterize,https://purl.org/ccf/ASCTB-TEMP_msn221,,,,,,
http://identifiers.org/hgnc/5713,characterize,https://purl.org/ccf/ASCTB-TEMP_lympho-myeloid-progenitor-cell-lmpp,,,,,,
https://purl.org/ccf/ASCTB-TEMP_connexin-43,characterize,http://purl.obolibrary.org/obo/CL_0000575,,,,,,
http://identifiers.org/hgnc/4015,characterize,http://purl.obolibrary.org/obo/CL_0000775,,,,,,
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_4033021,,,,,,
http://identifiers.org/hgnc/1639,characterize,https://purl.org/ccf/ASCTB-TEMP_tcell1,,,,,,
https://purl.org/ccf/ASCTB-TEMP_keratin-k5-k14,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,,,,,,
http://identifiers.org/hgnc/20369,characterize,http://purl.obolibrary.org/obo/CL_0002059,,,,,,
http://identifiers.org/hgnc/3690,characterize,https://purl.org/ccf/ASCTB-TEMP_epen65,,,,,,
http://identifiers.org/hgnc/19090,characterize,https://purl.org/ccf/ASCTB-TEMP_splat343,,,,,,
http://identifiers.org/hgnc/18651,characterize,https://purl.org/ccf/ASCTB-TEMP_epen67,,,,,,
http://identifiers.org/hgnc/24961,characterize,http://purl.obolibrary.org/obo/CL_0001062,,,,,,
http://identifiers.org/hgnc/2037,characterize,http://purl.obolibrary.org/obo/CL_1001109,,,,,,
http://identifiers.org/hgnc/8138,characterize,http://purl.obolibrary.org/obo/CL_0000745,,,,,,
http://identifiers.org/hgnc/54272,characterize,https://purl.org/ccf/ASCTB-TEMP_misc165,,,,,,
http://identifiers.org/hgnc/18081,characterize,http://purl.obolibrary.org/obo/PCL_0015064,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ccl5,characterize,https://purl.org/ccf/ASCTB-TEMP_innate-lymphoid-cell,,,,,,
http://identifiers.org/hgnc/3011,characterize,https://purl.org/ccf/ASCTB-TEMP_dpt-fibroblast-cell-of-bladder,,,,,,
https://purl.org/ccf/ASCTB-TEMP_fam160a1,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn227,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0000051,,,,,,
http://identifiers.org/hgnc/11127,characterize,http://purl.obolibrary.org/obo/CL_0000499,,,,,,
http://identifiers.org/hgnc/17200,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/44915,characterize,https://purl.org/ccf/ASCTB-TEMP_lrl318,,,,,,
http://identifiers.org/hgnc/7872,characterize,http://purl.obolibrary.org/obo/PCL_0015005,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0001087,,,,,,
http://identifiers.org/hgnc/3023,characterize,https://purl.org/ccf/ASCTB-TEMP_msn221,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_1000329,,,,,,
http://identifiers.org/hgnc/1662,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/13378,characterize,http://purl.obolibrary.org/obo/CL_0000882,,,,,,
http://identifiers.org/hgnc/1929,characterize,http://purl.obolibrary.org/obo/CL_1000223,,,,,,
http://identifiers.org/hgnc/3748,characterize,http://purl.obolibrary.org/obo/CL_0002153,,,,,,
http://identifiers.org/hgnc/7945,characterize,https://purl.org/ccf/ASCTB-TEMP_cge292,,,,,,
http://identifiers.org/hgnc/17890,characterize,http://purl.obolibrary.org/obo/CL_0000097,,,,,,
http://identifiers.org/hgnc/5129,characterize,https://purl.org/ccf/ASCTB-TEMP_activated-stellate-cell,,,,,,
http://identifiers.org/hgnc/7315,characterize,http://purl.obolibrary.org/obo/CL_0009018,,,,,,
http://identifiers.org/hgnc/10259,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/6345,characterize,http://purl.obolibrary.org/obo/CL_0000764,,,,,,
http://identifiers.org/hgnc/2201,characterize,http://purl.obolibrary.org/obo/CL_0000186,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd11c,characterize,http://purl.obolibrary.org/obo/CL_0000990,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ch17-174l20-1,characterize,https://purl.org/ccf/ASCTB-TEMP_midi437,,,,,,
http://identifiers.org/hgnc/20866,characterize,http://purl.obolibrary.org/obo/CL_0009078,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_0000764,,,,,,
http://identifiers.org/hgnc/6269,characterize,http://purl.obolibrary.org/obo/CL_0000669,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ctc-340a15-2,characterize,https://purl.org/ccf/ASCTB-TEMP_splat391,,,,,,
http://identifiers.org/hgnc/6414,characterize,http://purl.obolibrary.org/obo/CL_0000575,,,,,,
http://identifiers.org/hgnc/9086,characterize,https://purl.org/ccf/ASCTB-TEMP_oligo40,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0000236,,,,,,
