organ,id,doi,notes,type
thymus,"Banfai K, Ernszt D, Pap A, Bai P, Garai K, Belharazem D, Pongracz JE, Kvell K. ""Beige"" Cross Talk Between the Immune System and Metabolism. Front Endocrinol (Lausanne). 2019 Jun 18;10:369.",10.3389/fendo.2019.00369,"AS-CT, CT-B",reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Vagus_nerve,,,reference
lymph_nodes,"Breslin JW, Yang Y, Scallan JP, Sweat RS, Adderley SP, Murfee WL. Lymphatic Vessel Network Structure and Physiology. Compr Physiol. 2018 Dec 13;91:207-299. doi: 10.1002/cphy.c180015. PMID: 30549020; PMCID: PMC6459625.",10.1002/cphy.c180015,B,reference
kidney,,10.1084/jem.20030323,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_thyroid_veins,,For AS,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0015480,,For AS,reference
skeleton,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Dorsal_metacarpal_veins,,For AS,reference
spleen,"Colineau L, Rouers A, Yamamoto T, Xu Y, Urrutia A, Pham HP, Cardinaud S, Samri A, Dorgham K, Coulon PG, Cheynier R, Hosmalin A, Oksenhendler E, Six A, Kelleher AD, Zaunders J, Koup RA, Autran B, Moris A, Graff-Dubois S. HIV-Infected Spleens Present Altered Follicular Helper T Cell (Tfh) Subsets and Skewed B Cell Maturation. PLoS One. 2015 Oct 26;10(10):e0140978.",10.1371/journal.pone.0140978,CT-B,reference
skin,PMID: 2576222,10.1111/j.1365-2133.1989.tb15509.x,"Cerio R, Griffiths CE, Cooper KD, Nickoloff BJ, Headington JT. Characterization of factor XIIIa positive dermal dendritic cells in normal and inflamed skin. Br J Dermatol. 1989 Oct;121(4):421-31.",reference
skin,PMID: 3434224,10.1007/bf00687077,"erentes E, Nakagawa Y, Ross GW, Stanton C, Rubinstein LJ. Expression of epithelial membrane antigen in perineurial cells and their derivatives. An immunohistochemical study with multiple markers. Acta Neuropathol. 1987;75(2):160-5.",reference
placenta full term,DOI: 10.1038/ni904,10.1038/ni904,,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0006690,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Zygomatico-orbital_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Deep_lingual_vein,,For AS,reference
blood,,10.1126/science.aay3224,,general_publication
spleen,"Wong MT, Ong DE, Lim FS, Teng KW, McGovern N, Narayanan S, Ho WQ, Cerny D, Tan HK, Anicete R, Tan BK, Lim TK, Chan CY, Cheow PC, Lee SY, Takano A, Tan EH, Tam JK, Tan EY, Chan JK, Fink K, Bertoletti A, Ginhoux F, Curotto de Lafaille MA, Newell EW. A High-Dimensional Atlas of Human T Cell Diversity Reveals Tissue-Specific Trafficking and Cytokine Signatures. Immunity. 2016 Aug 16;45(2):442-56.",10.1016/j.immuni.2016.07.007,CT-B,reference
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_communicating_artery,,For AS,reference
placenta full term,doi:10.1093/intimm/7.7.1087,10.1093/intimm/7.7.1087,,reference
blood_vasculature,"Gangadhara RP, Hemasankar C. Study on origin, course, branching pattern and morphometry of splenic artery and its branches supplying the spleen-a cadaveric study. International Journal of Current Research and Review. September 2014;6(18).",,For AS,reference
ovary,doi:10.1093/oxfordjournals.humrep.a136365,10.1093/oxfordjournals.humrep.a136365,,reference
lymph_nodes,"Lee DSW, Rojas OL, Gommerman JL. B cell depletion therapies in autoimmune disease: advances and mechanistic insights. Nat Rev Drug Discov. 2020 Dec 15:1â€šÃ„Ã¬21. doi: 10.1038/s41573-020-00092-2. Epub ahead of print. PMID: 33324003; PMCID: PMC7737718.",10.1038/s41573-020-00092-2,B,reference
liver,https://pubmed.ncbi.nlm.nih.gov/18417531/,10.1136/gut.2007.143321,Thy-1,reference
lymph_nodes,"Sant S, Jenkins MR, Dash P, Watson KA, Wang Z, Pizzolla A, Koutsakos M, Nguyen TH, Lappas M, Crowe J, Loudovaris T, Mannering SI, Westall GP, Kotsimbos TC, Cheng AC, Wakim L, Doherty PC, Thomas PG, Loh L, Kedzierska K. Human ?? T-cell receptor repertoire is shaped by influenza viruses, age and tissue compartmentalisation. Clin Transl Immunology. 2019 Sep 23;89:e1079. doi: 10.1002/cti2.1079. PMID: 31559018; PMCID: PMC6756999.",10.1002/cti2.1079,CT,reference
spleen,"VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.",10.1111/j.1365-2559.1985.tb02841.x,AS-CT,reference
blood_vasculature,https://en.wikipedia.org/wiki/Infraorbital_artery,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Lacrimal_nerve,,,reference
blood_vasculature,https://radiopaedia.org/articles/vertebral-venous-plexus-1,,For AS,reference
spleen,"Toccanier-Pelte MF, Skalli O, Kapanci Y, Gabbiani G. Characterization of stromal cells with myoid features in lymph nodes and spleen in normal and pathologic conditions. Am J Pathol. 1987 Oct;129(1):109-18. PMID: 3310649; PMCID: PMC1899700.",,"AS-CT, CT-B",reference
blood_vasculature,https://www.kenhub.com/en/library/anatomy/left-colic-artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Supratrochlear_artery,,For AS,reference
blood_vasculature,https://pubmed.ncbi.nlm.nih.gov/9932327/,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Vasa_recta_(kidney),,For AS,reference
blood_vasculature,https://radiopaedia.org/articles/circumflex-artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Cystic_artery,,For AS,reference
ovary,DOI: 10.1371/journal.pone.0055578,10.1371/journal.pone.0055578,,reference
large_intestine,ISBN-13: 978-1496398949,,page 641,reference
skin,PMID: 11698225,10.1016/s1471-4906(01)02060-9,"Cooper MA, Fehniger TA, Caligiuri MA. The biology of human natural killer-cell subsets. Trends Immunol. 2001 Nov;22(11):633-40.",reference
fallopian_tube,PMID: 22911892,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Superficial_palmar_arch,,For AS,reference
blood_vasculature,Netter FH. Atlas of human anatomy. Edition 7. Plate 57. Elsevier Health Sciences. 2018.,,For AS,reference
spleen,"Magri G, Miyajima M, Bascones S, Mortha A, Puga I, Cassis L, Barra CM, Comerma L, Chudnovskiy A, Gentile M, Llige D, Cols M, Serrano S, Arâˆšâ‰¥stegui JI, Juan M, YagâˆšÂºe J, Merad M, Fagarasan S, Cerutti A. Innate lymphoid cells integrate stromal and immunological signals to enhance antibody production by splenic marginal zone B cells. Nat Immunol. 2014 Apr;15(4):354-364.",10.1038/ni.2830,"AS-CT, CT-B",reference
skin,PMID: 26109717,10.1212/wnl.0000000000001773,"Pisciotta C, Bai Y, Brennan KM, Wu X, Grider T, Feely S, Wang S, Moore S, Siskind C, Gonzalez M, Zuchner S, Shy ME. Reduced neurofilament expression in cutaneous nerve fibers of patients with CMT2E. Neurology. 2015 Jul 21;85(3):228-34.",reference
eye,,,"Forms can be differentiated proteomically, no current antibody",reference
pancreas,PMID: 27364731,10.2337/db16-0405,,general_publication
pancreas,none,,,reference
liver,https://www.nature.com/articles/srep44356,10.1038/srep44356,"CD31, CD34",reference
blood_vasculature,https://en.wikipedia.org/wiki/Thymic_veins,,For AS,reference
blood,,10.1073/pnas.172384399,,reference
lymph_nodes,"Lim HW, Hillsamer P, Kim CH. Regulatory T cells can migrate to follicles upon T cell activation and suppress GC-Th cells and GC-Th cell-driven B cell responses. J Clin Invest. 2004 Dec;11411:1640-9. doi: 10.1172/JCI22325. Erratum in: J Clin Invest. 2005 Jan;1151:195. PMID: 15578096; PMCID: PMC529283.",10.1172/jci200422325,AS-CT,reference
eye,"Chandra, Ashleigh J., Sammy C. S. Lee, and Ulrike GrÃ¼nert. â€œMelanopsin and Calbindin Immunoreactivity in the Inner Retina of Humans and Marmosets.â€ Visual Neuroscience 36 (June 18, 2019): E009. https://doi.org/10.1017/S0952523819000087.",10.1017/s0952523819000087,,reference
kidney,,10.1152/ajprenal.2000.278.1.f52,"heterogenity in DTL1, DTL3 urea transporter and AQP1 in DTL2, DTL3",reference
lung,,10.1152/physrev.00001.2018,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Confluence_of_sinuses,,For AS,reference
spleen,"Ogembo JG, Milner DA Jr, Mansfield KG, Rodig SJ, Murphy GF, Kutok JL, Pinkus GS, Fingeroth JD. SIRP?/CD172a and FHOD1 are unique markers of littoral cells, a recently evolved major cell population of red pulp of human spleen. J Immunol. 2012 May 1;188(9):4496-505.",10.4049/jimmunol.1103086,"AS-CT, CT-B",reference
kidney,,10.1101/2021.07.28.454201,"S100A8, S100A9 may be seen in other myeloid or granulocytes.",reference
ovary,doi:10.3390/cells9061418,10.3390/cells9061418,,reference
blood_vasculature,https://en.wikipedia.org/wiki/External_carotid_artery,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Supraorbital_nerve,,,reference
thymus,"Watanabe N, Wang YH, Lee HK, Ito T, Wang YH, Cao W, Liu YJ. Hassall's corpuscles instruct dendritic cells to induce CD4+CD25+ regulatory T cells in human thymus. Nature. 2005 Aug 25;436(7054):1181-5.",10.1038/nature03886,"AS-CT, CT-B",reference
lymph_nodes,"Link A, Hardie DL, Favre S, Britschgi MR, Adams DH, Sixt M, Cyster JG, Buckley CD, Luther SA. Association of T-zone reticular networks and conduits with ectopic lymphoid tissues in mice and humans. Am J Pathol. 2011 Apr;1784:1662-75. doi: 10.1016/j.ajpath.2010.12.039. PMID: 21435450; PMCID: PMC3070229.",10.1016/j.ajpath.2010.12.039,"CT,B",reference
lymph_nodes,"Pal S, Nath S, Meininger CJ, Gashev AA. Emerging Roles of Mast Cells in the Regulation of Lymphatic Immuno-Physiology. Front Immunol. 2020 Jun 17;11:1234. doi: 10.3389/fimmu.2020.01234. PMID: 32625213; PMCID: PMC7311670.",10.3389/fimmu.2020.01234,"CT,B",reference
blood_vasculature,https://en.wikipedia.org/wiki/Gastroduodenal_artery,,For AS,reference
skin,PMID: 29431209,10.1111/imr.12639,"Kabashima K, Nakashima C, Nonomura Y, Otsuka A, Cardamone C, Parente R, De Feo G, Triggiani M. Biomarkers for evaluation of mast cell and basophil activation. Immunol Rev. 2018 Mar;282(1):114-120.",reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0001658,,For AS,reference
placenta full term,doi: 10.1371/journal.pone.0002078,10.1371/journal.pone.0002078,,reference
large_intestine,PMID: 32160523 PMCID: PMC7155934,10.1016/j.immuni.2020.02.001,,reference
kidney,,10.1126/science.aat5031,,general_publication
eye,"Bonilha VL, Finnemann SC, Rodriguez-Boulan E (1999) Ezrin promotes morphogenesis of apical microvilli and basal infoldings in retinal pigment epithelium. J Cell Biol 147:1533â€šÃ„Ã¬1547",10.1083/jcb.147.7.1533,,reference
bone_marrow,none,,,reference
kidney,,10.1073/pnas.2005477117,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Circumflex_scapular_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Pericardiacophrenic_artery,,For AS,reference
blood_vasculature,https://teachmeanatomy.info/neuroanatomy/vessels/venous-drainage/,,For AS,reference
thymus,"Stoeckle C, Rota IA, Tolosa E, Haller C, Melms A, Adamopoulou E. Isolation of myeloid dendritic cells and epithelial cells from human thymus. J Vis Exp. 2013 Sep 19;(79):e50951.",10.3791/50951,CT-B,reference
kidney,,10.1016/j.exphem.2016.10.008,CSF3R promoting formation of neutrophils,reference
skin,PMID: 26827741,10.1016/j.actatropica.2016.01.008,"de Sousa JR, de Sousa RP, AarâˆšÂ£o TL, Dias LB Jr, Carneiro FR, Fuzii HT, Quaresma JA. In situ expression of M2 macrophage subpopulation in leprosy skin lesions. Acta Trop. 2016 May;157:108-14.",reference
placenta full term,doi: 10.1186/s13287-017-0757-1,10.1186/s13287-017-0757-1,,reference
knee,,,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Great_cerebral_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_accessory_saphenous_vein,,For AS,reference
kidney,,10.3389/fimmu.2019.02035,,reference
eye,,10.1385/mn:28:2:139,,general_publication
thymus,"Lavaert M, Liang KL, Vandamme N, Park JE, Roels J, Kowalczyk MS, Li B, Ashenberg O, Tabaka M, Dionne D, Tickle TL, Slyper M, Rozenblatt-Rosen O, Vandekerckhove B, Leclercq G, Regev A, Van Vlierberghe P, Guilliams M, Teichmann SA, Saeys Y, Taghon T. Integrated scRNA-Seq Identifies Human Postnatal Thymus Seeding Progenitors and Regulatory Dynamics of Differentiating Immature Thymocytes. Immunity. 2020 Jun 16;52(6):1088-1104.e6. doi: 10.1016/j.immuni.2020.03.019. Epub 2020 Apr 17. PMID: 32304633.",10.1016/j.immuni.2020.03.019,CT-B,reference
blood_vasculature,https://en.wikipedia.org/wiki/Obturator_veins,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Pulmonary_vein,,For AS,reference
blood_vasculature,https://radiopaedia.org/articles/diagonal-branches-of-the-left-anterior-descending-artery,,For AS,reference
placenta full term,doi: 10.1038/s41423-018-0008-0,10.1038/s41423-018-0008-0,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_interosseous_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Pampiniform_plexus,,For AS,reference
skin,PMID: 11764285,10.1046/j.0022-202x.2001.00005.x,Saga K. Histochemical and immunohistochemical markers for human eccrine and apocrine sweat glands: an aid for histopathologic differentiation of sweat gland tumors. J Investig Dermatol Symp Proc. 2001 Nov;6(1):49-53.,reference
blood_vasculature,https://en.wikipedia.org/wiki/Small_saphenous_vein,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Thoracic_spinal_nerve_7,,,reference
main-bronchus,,10.1038/s41586-020-2922-4,,general_publication
uterus,PMID: 24243625,,PMID: 23445904,reference
ovary,http://web.mit.edu/hyneslab/matrisome/,http://web.mit.edu/hyneslab/matrisome/,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_mesenteric_artery,,For AS,reference
lymph_nodes,"Egan C, Jaffe ES. Non-neoplastic histiocytic and dendritic cell disorders in lymph nodes. Semin Diagn Pathol. 2018 Jan;351:20-33. doi: 10.1053/j.semdp.2017.11.002. Epub 2017 Nov 3. PMID: 29150219; PMCID: PMC5803315.",10.1053/j.semdp.2017.11.002,"CT,B",reference
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_epigastric_artery,,For AS,reference
skin,PMID: 12692193,10.1097/01.mp.0000062654.83617.b7,"Hirose T, Tani T, Shimada T, Ishizawa K, Shimada S, Sano T. Immunohistochemical demonstration of EMA/Glut1-positive perineurial cells and CD34-positive fibroblastic cells in peripheral nerve sheath tumors. Mod Pathol. 2003 Apr;16(4):293-8.",reference
eye,"GrâˆšÂºnert, U., Martin, P.R. and WâˆšÂ§ssle, H. (1994), Immunocytochemical analysis of bipolar cell in the macaque monkey retina. J. Comp. Neurol., 348: 607-627.",10.1002/cne.903480410,,reference
skin,PMID: 23688400,10.1016/j.bbagen.2013.05.016,"Dahlhoff M, Camera E, Picardo M, Zouboulis CC, Chan L, Chang BH, Schneider MR. PLIN2, the major perilipin regulated during sebocyte differentiation, controls sebaceous lipid accumulation in vitro and sebaceous gland size in vivo. Biochim Biophys Acta. 2013 Oct;1830(10):4642-9.",reference
small_intestine,,10.1038/s41586-021-03852-1,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_tibial_recurrent_artery,,For AS,reference
liver,https://pubmed.ncbi.nlm.nih.gov/11159894/,10.1053/gast.2001.21175,CD117,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Buccal_branches_of_the_facial_nerve,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Common_facial_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Circumflex_fibular_artery,,For AS,reference
lymph_nodes,Pernick N. Anatomy-lymph nodes. PathologyOutlines.com website.,,"AS-CT,CT",reference
blood_vasculature,"Kvietys, P.R., Granger, D.N. and Harper, S.L. (2011). Circulation of the pancreas and salivary glands. In Comprehensive Physiology, R. Terjung (Ed.).",10.1002/cphy.cp060142,For AS,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0010401,,For AS,reference
eye,"A H Milam, J C Saari, S G Jacobson, W P Lubinski, L G Feun, K R Alexander; Autoantibodies against retinal bipolar cell in cutaneous melanoma-associated retinopathy. Invest. Ophthalmol. Vis. Sci. 1993;34(1):91-100.",,,reference
eye,Synaptic connections of DB3 diffuse bipolar cell axons in macaque retina,10.1002/(sici)1096-9861(20000103)416:1<19::aid-cne3>3.0.co;2-h,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Bronchial_artery,,For AS,reference
kidney,,10.1371/journal.pone.0187118,"CD73, CD105, PDGFR? and ?-SMA",reference
lymph_nodes,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. Oâ€šÃ„Ã´Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",,AS-CT,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0004561,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Transverse_cervical_artery,,For AS,reference
blood_vasculature,https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035,,For AS,reference
main-bronchus,,10.1038/s41586-018-0394-6,,general_publication
spleen,"Bagamery, K., Kvell, K., Landau, R. and Graham, J. (2005), Flow cytometric analysis of CD41?labeled platelets isolated by the rapid, one?step OptiPrep method from human blood. Cytometry, 65A: 84-87.",10.1002/cyto.a.20133,CT-B,reference
blood,,10.3109/10428194.2013.781167,,reference
spinal cord,none,,,reference
eye,"He, Z., Forest, F., Gain, P. et al. 3D map of the human corneal endothelial cell. Sci Rep 6, 29047 (2016).",10.1038/srep29047,,reference
large_intestine,,10.1016/j.immuni.2020.02.001,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Anterior_ulnar_recurrent_artery,,For AS,reference
placenta full term,doi.org/10.1095/biolreprod.106.055244,10.1095/biolreprod.106.055244,,reference
lymph_nodes,"Hsu SM, Jaffe ES. Phenotypic expression of B-lymphocytes. 2. Immunoglobulin expression of germinal center cells. Am J Pathol. 1984 Mar;1143:396-402. PMID: 6364822; PMCID: PMC1900414.",,"AS,-CT, CT,B",reference
blood_vasculature,https://radiologykey.com/6-pulmonary-artery-and-vein/,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Subclavian_vein,,For AS,reference
skin,PMID: 24352044,10.1038/jid.2013.481,"Wang XN, McGovern N, Gunawan M, Richardson C, Windebank M, Siah TW, Lim HY, Fink K, Li JL, Ng LG, Ginhoux F. A three-dimensional atlas of human dermal leukocytes, lymphatics, and blood vessels. Journal of Investigative Dermatology. 2014 Apr 1;134(4):965-74.",reference
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_gluteal_artery,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Left_gastric_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Circumflex_branch_of_left_coronary_artery,,For AS,reference
lymph_nodes,"Link A, Hardie DL, Favre S, Britschgi MR, Adams DH, Sixt M, Cyster JG, Buckley CD, Luther SA. Association of T-zone reticular networks and conduits with ectopic lymphoid tissues in mice and humans. Am J Pathol. 2011 Apr;1784:1662-75. doi: 10.1016/j.ajpath.2010.12.039. PMID: 21435450; PMCID: PMC3070229.",10.1016/j.ajpath.2010.12.039,"AS-CT,CT,B",reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0013132,,For AS,reference
placenta full term,doi: 10.1016/j.placenta.2007.11.003,10.1016/j.placenta.2007.11.003,,reference
liver,https://pubmed.ncbi.nlm.nih.gov/19268669/,10.1053/j.gastro.2009.02.063,GS,reference
eye,Immunostaining using commercial Sigma anti-GFAP ab in: Deeg et al. 2007 CRALBP is a Highly Prevalent Autoantigen for Human Autoimmune Uveitis,,cellular retinaldehyde-binding protein is also found in the RPE,reference
blood_vasculature,https://en.wikipedia.org/wiki/Hemiazygos_vein,,For AS,reference
liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3855865/,10.1038/nm.3282,PDGFRb,reference
liver,PMID: 29313948,10.1111/imm.12888,,reference
blood_vasculature,https://www.healthline.com/human-body-maps/medial-inferior-genicular-artery#1,,For AS,reference
lymph_nodes,"Panuncio AL, De La PeâˆšÂ±a S, Gualco G, Reissenweber N. Adrenergic innervation in reactive human lymph nodes. J Anat. 1999 Jan;194  Pt 1Pt 1:143-6. doi: 10.1046/j.1469-7580.1999.19410143.x. PMID: 10227676; PMCID: PMC1467902",10.1046/j.1469-7580.1999.19410143.x,"AS-CT,B",reference
lymph_nodes,"Hsu SM, Jaffe ES. Phenotypic expression of B-lymphocytes. 2. Immunoglobulin expression of germinal center cells. Am J Pathol. 1984 Mar;1143:396-402. PMID: 6364822; PMCID: PMC1900414.",,B,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0036074,,For AS,reference
blood_vasculature,https://radiopaedia.org/articles/arterial-supply-to-the-foot,,For AS,reference
spinal cord,10.1016/j.neuron.2023.01.007,10.1016/j.neuron.2023.01.007,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007",reference
small_intestine,,10.1016/j.celrep.2021.108819,,reference
knee,none,,,reference
blood_vasculature,https://radiopaedia.org/articles/radialis-indicis-artery,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Ophthalmic_nerve,,,reference
blood_vasculature,https://en.wikipedia.org/wiki/External_jugular_vein,,For AS,reference
ovary,doi:10.1093/humupd/dmh061,10.1093/humupd/dmh061,,reference
skin,PMID: 25196208,10.1247/csf.14009,"Kurata, Ryuichiro, Sugiko Futaki, Itsuko Nakano, Atsushi Tanemura, Hiroyuki Murota, Ichiro Katayama, and Kiyotoshi Sekiguchi. ""Isolation and characterization of sweat gland myoepithelial cells from human skin."" Cell structure and function (2014): 14009.",reference
blood_vasculature,"Grossi CE, Lydyard PM. Spleen. Book chapter in Encyclopedia of Immunology (Second Edition). Editor Delves PJ. Elsevier. 1998, pp 2205-2208.",10.1006/rwei.1999.0557,For AS,reference
pancreas,PMID: 29950394,,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/Right_colic_vein,,For AS,reference
skin,PMID: 27099134,10.1038/ncomms11394,"Li Z, Hodgkinson T, Gothard EJ, Boroumand S, Lamb R, Cummins I, Narang P, Sawtell A, Coles J, Leonov G, Reboldi A, Buckley CD, Cupedo T, Siebel C, Bayat A, Coles MC, Ambler CA. Epidermal Notch1 recruits ROR?(+) group 3 innate lymphoid cells to orchestrate normal skin repair. Nat Commun. 2016 Apr 21;7:11394.",reference
liver,https://pubmed.ncbi.nlm.nih.gov/17576600/,10.1007/s00441-007-0437-z,Thy-1,reference
blood_vasculature,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Ophthalmic_artery,,For AS,reference
blood_vasculature,http://purl.obolibrary.org/obo/UBERON_0001655,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Angular_artery,,For AS,reference
placenta full term,doi: 10.1016/j.ajpath.2014.08.006,10.1016/j.ajpath.2014.08.006,,reference
spleen,"Garrafa E, Trainini L, Benetti A, Saba E, Fezzardi L, Lorusso B, Borghetti P, Bottio T, Ceri E, Portolani N, Bonardlli S, Giulini SM, Annibale G, Corradi A, Imberti L, Caruso A. Isolation, purification, and heterogeneity of human lymphatic endothelial cells from different tissues. Lymphology. 2005 Dec;38(4):159-66. PMID: 16515224.",,CT-B,reference
blood_vasculature,https://en.wikipedia.org/wiki/Inferior_cerebral_veins,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Internal_iliac_artery,,For AS,reference
blood_vasculature,https://www.kenhub.com/en/library/anatomy/right-hepatic-artery,,For AS,reference
spleen,"Guisado Vasco P, Villar Rodrâˆšâ‰ guez JL, IbaâˆšÂ±ez Martâˆšâ‰ nez J, GonzâˆšÂ°lez CâˆšÂ°mpora R, Galera Davidson H. Immunohistochemical organization patterns of the follicular dendritic cells, myofibroblasts and macrophages in the human spleen--new considerations on the pathological diagnosis of splenectomy pieces. Int J Clin Exp Pathol. 2009 Dec 10;3(2):189-202.",,"AS-CT, CT-B",reference
placenta full term,doi: 10.1091/mbc.1.1.27,10.1091/mbc.1.1.27,,reference
thymus,"White AJ, Nakamura K, Jenkinson WE, Saini M, Sinclair C, Seddon B, Narendran P, Pfeffer K, Nitta T, Takahama Y, Caamano JH, Lane PJ, Jenkinson EJ, Anderson G. Lymphotoxin signals from positively selected thymocytes regulate the terminal differentiation of medullary thymic epithelial cells. J Immunol. 2010 Oct 15;185(8):4769-76.",10.4049/jimmunol.1002151,"AS-CT, CT-B",reference
ovary,doi:10.1002/rmb2.12371,10.1002/rmb2.12371,,reference
spleen,"Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171.",10.1016/j.aanat.2019.05.004,"AS-CT, CT-B",reference
blood_vasculature,https://en.wikipedia.org/wiki/Lesser_palatine_arteries,,For AS,reference
uterus,,10.1186/1471-2393-13-s1-s7,,general_publication
skin,PMID: 27208692,10.1016/j.vph.2016.05.003,"Shah AV, Birdsey GM, Randi AM. Regulation of endothelial homeostasis, vascular development and angiogenesis by the transcription factor ERG. Vascul Pharmacol. 2016 Nov;86:3-13.",reference
blood_vasculature,https://en.wikipedia.org/wiki/Cystic_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Descending_palatine_artery,,For AS,reference
placenta full term,PMID: 1697563,,,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Abducens_nerve,,,reference
blood_vasculature,"Vummidi, D., Bhargava, P., Medverd, J. R., Virgin, J. B., Oliveira, G. R., & Vaidya, S. (2015). Pseudolesion in segment IV A of the liver from vein of Sappey secondary to SVC obstruction. Radiology case reports, 5(3), 394.",10.2484/rcr.v5i3.394,For AS,reference
eye,"Takayuki Baba, Rhonda Grebe, Takuya Hasegawa, Imran Bhutto, Carol Merges, D. Scott McLeod, Gerard A. Lutty; Maturation of the Fetal Human Choriocapillaris. Invest. Ophthalmol. Vis. Sci. 2009;50(7):3503-3511.",10.1167/iovs.08-2614,,reference
blood_vasculature,https://en.wikipedia.org/wiki/Fibular_artery,,For AS,reference
brain,,10.1101/2022.10.12.511898,,general_publication
large_intestine,ISBN-13: 978-1496398949,,pages 684-686,reference
blood_vasculature,https://en.wikipedia.org/wiki/Intercostal_arteries,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Pterygoid_plexus,,For AS,reference
peripheral_nervous_system,https://en.wikipedia.org/wiki/Optic_nerve,,,reference
fallopian_tube,PMID 16938110,,,reference
skin,PMID: 9381913,10.1016/s0065-1281(97)80024-4,"Schulze E, Witt M, Fink T, Hofer A, Funk RH. Immunohistochemical detection of human skin nerve fibers. Acta Histochem. 1997 Aug;99(3):301-9.",reference
blood_vasculature,https://en.wikipedia.org/wiki/Left_marginal_vein,,For AS,reference
blood_vasculature,https://en.wikipedia.org/wiki/Vesical_veins,,For AS,reference
kidney,,10.1073/pnas.2005477117,,general_publication
blood_vasculature,https://en.wikipedia.org/wiki/External_iliac_artery,,For AS,reference
