tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count,dataset_version_id
brain,UBERON:0000955,pons,UBERON:0000988,59923449-e303-43e6-9e63-03ef92f5ebd1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Miscellaneous,59923449-e303-43e6-9e63-03ef92f5ebd1.h5ad,25071,14f7352e-cdc7-47b2-933b-96e77b6c0976
brain,UBERON:0000955,pons,UBERON:0000988,f7d003d4-40d5-4de8-858c-a9a8b48fcc67,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Astrocyte,f7d003d4-40d5-4de8-858c-a9a8b48fcc67.h5ad,155025,40876220-2b88-4b21-8ba5-0eece1114cf5
brain,UBERON:0000955,pons,UBERON:0000988,f7d003d4-40d5-4de8-858c-a9a8b48fcc67,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Astrocyte,f7d003d4-40d5-4de8-858c-a9a8b48fcc67.h5ad,155025,40876220-2b88-4b21-8ba5-0eece1114cf5
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,f502c312-05dc-4fd4-a762-92a63e92b539,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Paleocortex (PalCx) - Anterior Olfactory Nucleus - AON,f502c312-05dc-4fd4-a762-92a63e92b539.h5ad,31230,adf1ed80-d66e-4a5b-b895-c464eb1fc862
brain,UBERON:0000955,myelencephalon,UBERON:0005290,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
brain,UBERON:0000955,myelencephalon,UBERON:0005290,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,98113e7e-f586-4065-a26a-60aa702f8d1c,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Deep-layer intratelencephalic,98113e7e-f586-4065-a26a-60aa702f8d1c.h5ad,228467,bb21f14d-ece9-44ab-9237-a1d2f79b9dd7
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,98113e7e-f586-4065-a26a-60aa702f8d1c,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Deep-layer intratelencephalic,98113e7e-f586-4065-a26a-60aa702f8d1c.h5ad,228467,bb21f14d-ece9-44ab-9237-a1d2f79b9dd7
brain,UBERON:0000955,pons,UBERON:0000988,531c9543-9093-45ed-93ac-ebc5815bfb8a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Fibroblast,531c9543-9093-45ed-93ac-ebc5815bfb8a.h5ad,9156,5956cdd3-8e38-43a3-889f-6d0d0c72915d
brain,UBERON:0000955,pons,UBERON:0000988,531c9543-9093-45ed-93ac-ebc5815bfb8a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Fibroblast,531c9543-9093-45ed-93ac-ebc5815bfb8a.h5ad,9156,5956cdd3-8e38-43a3-889f-6d0d0c72915d
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
spinal cord,UBERON:0002240,spinal cord,UBERON:0002240,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
brain,UBERON:0000955,myelencephalon,UBERON:0005290,59923449-e303-43e6-9e63-03ef92f5ebd1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Miscellaneous,59923449-e303-43e6-9e63-03ef92f5ebd1.h5ad,25071,14f7352e-cdc7-47b2-933b-96e77b6c0976
brain,UBERON:0000955,myelencephalon,UBERON:0005290,59923449-e303-43e6-9e63-03ef92f5ebd1,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Miscellaneous,59923449-e303-43e6-9e63-03ef92f5ebd1.h5ad,25071,14f7352e-cdc7-47b2-933b-96e77b6c0976
brain,UBERON:0000955,myelencephalon,UBERON:0005290,f9034091-2e8f-4ac6-9874-e7b7eb566824,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Myelencephalon (medulla oblongata) (Mo) - medullary reticular formation (MoRF) & efferent nuclei of cranial nerves in the medulla oblongata (MoEN) - MoRF-MoEN,f9034091-2e8f-4ac6-9874-e7b7eb566824.h5ad,23120,28fd1f58-c77f-4dd8-9793-04d9b298d927
brain,UBERON:0000955,thalamic complex,UBERON:0010225,50dc91a1-36b6-472a-b884-7307b6961ab1,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Bergmann glia,50dc91a1-36b6-472a-b884-7307b6961ab1.h5ad,8041,256786d3-d9c9-48e3-9170-89c4090e6522
brain,UBERON:0000955,hypothalamus,UBERON:0001898,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: CGE interneuron,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55.h5ad,227671,d1cca35f-f388-4d9f-920f-a49e6ae31b35
brain,UBERON:0000955,hypothalamus,UBERON:0001898,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: CGE interneuron,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55.h5ad,227671,d1cca35f-f388-4d9f-920f-a49e6ae31b35
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,599504e5-d4ad-45bd-9128-823faf0fb9c9,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Mammillary body,599504e5-d4ad-45bd-9128-823faf0fb9c9.h5ad,16602,2eaec616-e59e-435c-a179-9a9fb3711d1f
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,599504e5-d4ad-45bd-9128-823faf0fb9c9,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Mammillary body,599504e5-d4ad-45bd-9128-823faf0fb9c9.h5ad,16602,2eaec616-e59e-435c-a179-9a9fb3711d1f
brain,UBERON:0000955,pons,UBERON:0000988,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650,ae87f547-708d-40c8-929a-a2824d4e1ddf
brain,UBERON:0000955,pons,UBERON:0000988,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650,ae87f547-708d-40c8-929a-a2824d4e1ddf
brain,UBERON:0000955,myelencephalon,UBERON:0005290,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650,ae87f547-708d-40c8-929a-a2824d4e1ddf
brain,UBERON:0000955,myelencephalon,UBERON:0005290,6538ce1b-7949-405f-b01c-a2c3e876baee,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Lower rhombic lip,6538ce1b-7949-405f-b01c-a2c3e876baee.h5ad,52650,ae87f547-708d-40c8-929a-a2824d4e1ddf
brain,UBERON:0000955,hypothalamus,UBERON:0001898,00476f9f-ebc1-4b72-b541-32f912ce36ea,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Hypothalamus (HTH) - mammillary region of HTH (HTHma),00476f9f-ebc1-4b72-b541-32f912ce36ea.h5ad,10099,c00f3842-a3fa-4623-878f-526cb04782a1
brain,UBERON:0000955,pons,UBERON:0000988,64f4ad90-a422-400a-944d-4ce0f39594a7,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Pons (Pn) - Pontine Nucleus - PN,64f4ad90-a422-400a-944d-4ce0f39594a7.h5ad,33641,c3bf2fd0-3b34-4bd5-b382-8b59eea85a79
brain,UBERON:0000955,cerebellum,UBERON:0002037,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: MGE interneuron,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb.h5ad,222434,817ac523-25fc-47df-8e29-7ac47c9e30d0
brain,UBERON:0000955,cerebellum,UBERON:0002037,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: MGE interneuron,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb.h5ad,222434,817ac523-25fc-47df-8e29-7ac47c9e30d0
brain,UBERON:0000955,midbrain,UBERON:0001891,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546,394c1d22-7db9-4dfe-a0bc-dbbc4983e18b
brain,UBERON:0000955,midbrain,UBERON:0001891,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Thalamic excitatory,8ba5453f-7fab-4702-a3a6-4021b1f31a7a.h5ad,85546,394c1d22-7db9-4dfe-a0bc-dbbc4983e18b
brain,UBERON:0000955,midbrain,UBERON:0001891,531c9543-9093-45ed-93ac-ebc5815bfb8a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Fibroblast,531c9543-9093-45ed-93ac-ebc5815bfb8a.h5ad,9156,5956cdd3-8e38-43a3-889f-6d0d0c72915d
brain,UBERON:0000955,midbrain,UBERON:0001891,531c9543-9093-45ed-93ac-ebc5815bfb8a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Fibroblast,531c9543-9093-45ed-93ac-ebc5815bfb8a.h5ad,9156,5956cdd3-8e38-43a3-889f-6d0d0c72915d
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,9ec335f2-420a-45a8-b45a-1ab646e50041,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal CA4,9ec335f2-420a-45a8-b45a-1ab646e50041.h5ad,10654,b1383485-a458-4fcb-b682-1d5c320a3cc1
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,9ec335f2-420a-45a8-b45a-1ab646e50041,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Hippocampal CA4,9ec335f2-420a-45a8-b45a-1ab646e50041.h5ad,10654,b1383485-a458-4fcb-b682-1d5c320a3cc1
brain,UBERON:0000955,midbrain,UBERON:0001891,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
brain,UBERON:0000955,midbrain,UBERON:0001891,0d7f4c06-a6bd-47d2-a42b-3a7196704f77,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Vascular,0d7f4c06-a6bd-47d2-a42b-3a7196704f77.h5ad,9932,5c6006ad-4132-477a-b525-dcc89624067e
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,d5452b83-7c3d-4d7c-ab7a-c7fece7196c5,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Body of hippocampus (HiB) - Rostral CA3,d5452b83-7c3d-4d7c-ab7a-c7fece7196c5.h5ad,8077,a4cd6c64-3926-4270-afd5-7bc9763c180c
brain,UBERON:0000955,pons,UBERON:0000988,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: MGE interneuron,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb.h5ad,222434,817ac523-25fc-47df-8e29-7ac47c9e30d0
brain,UBERON:0000955,pons,UBERON:0000988,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: MGE interneuron,e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb.h5ad,222434,817ac523-25fc-47df-8e29-7ac47c9e30d0
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,a19b218b-1c0a-4618-b41f-7c216c623ec6,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Cerebral cortex (Cx) - Posterior parahippocampal gyrus (PPH) - TH-TL,a19b218b-1c0a-4618-b41f-7c216c623ec6.h5ad,40677,13c86494-c59b-4d1f-b968-4acbb89d3fad
brain,UBERON:0000955,midbrain,UBERON:0001891,c5cfa2b7-abb1-4a50-908f-707b54ca606b,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Dissection: Midbrain (M) - Periaqueductal gray and Dorsal raphe nucleus - PAG-DR,c5cfa2b7-abb1-4a50-908f-707b54ca606b.h5ad,14094,59c8c5fe-be9c-4427-9421-a2bbcfca8543
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,2190bd4d-3be0-4bf7-8ca8-8d6f71228936,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Midbrain-derived inhibitory,2190bd4d-3be0-4bf7-8ca8-8d6f71228936.h5ad,126782,f45cae3f-a445-45c1-bac9-effb9f20313b
brain,UBERON:0000955,cerebral cortex,UBERON:0000956,2190bd4d-3be0-4bf7-8ca8-8d6f71228936,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Midbrain-derived inhibitory,2190bd4d-3be0-4bf7-8ca8-8d6f71228936.h5ad,126782,f45cae3f-a445-45c1-bac9-effb9f20313b
brain,UBERON:0000955,pons,UBERON:0000988,b165f033-9dec-468a-9248-802fc6902a74,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,All non-neuronal cells,b165f033-9dec-468a-9248-802fc6902a74.h5ad,888263,0c12617c-a7c3-4c79-ba5b-e2ddb5a2d92c
brain,UBERON:0000955,pons,UBERON:0000988,b165f033-9dec-468a-9248-802fc6902a74,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,All non-neuronal cells,b165f033-9dec-468a-9248-802fc6902a74.h5ad,888263,0c12617c-a7c3-4c79-ba5b-e2ddb5a2d92c
brain,UBERON:0000955,midbrain,UBERON:0001891,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Splatter,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c.h5ad,291833,7542149c-2f9b-4a54-8e92-939961612c05
brain,UBERON:0000955,midbrain,UBERON:0001891,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Splatter,3a7f3ab4-a280-4b3b-b2c0-6dd05614a78c.h5ad,291833,7542149c-2f9b-4a54-8e92-939961612c05
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,700aed19-c16e-4ba8-9191-07da098a8626,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Microglia,700aed19-c16e-4ba8-9191-07da098a8626.h5ad,91838,8e1c9a97-50de-4f21-bc48-5a9d21b6508c
brain,UBERON:0000955,hippocampal formation,UBERON:0002421,700aed19-c16e-4ba8-9191-07da098a8626,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Microglia,700aed19-c16e-4ba8-9191-07da098a8626.h5ad,91838,8e1c9a97-50de-4f21-bc48-5a9d21b6508c
brain,UBERON:0000955,cerebellum,UBERON:0002037,6dafb698-7a53-4699-ad13-1b5e2c164be7,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Ependymal,6dafb698-7a53-4699-ad13-1b5e2c164be7.h5ad,5882,85fc7a0a-9713-4c65-a33b-cfe8ff18b508
brain,UBERON:0000955,midbrain,UBERON:0001891,40e79234-65e8-45e9-b555-5c663154a108,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Oligodendrocyte,40e79234-65e8-45e9-b555-5c663154a108.h5ad,490246,5075843f-dadb-4cf5-8448-f9ba494dee80
brain,UBERON:0000955,midbrain,UBERON:0001891,40e79234-65e8-45e9-b555-5c663154a108,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: Oligodendrocyte,40e79234-65e8-45e9-b555-5c663154a108.h5ad,490246,5075843f-dadb-4cf5-8448-f9ba494dee80
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,European,HANCESTRO:0005,female,PATO:0000383,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: CGE interneuron,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55.h5ad,227671,d1cca35f-f388-4d9f-920f-a49e6ae31b35
brain,UBERON:0000955,cerebral nuclei,UBERON:8440012,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,European,HANCESTRO:0005,male,PATO:0000384,nucleus,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,2022,Supercluster: CGE interneuron,bdb26abd-f4ba-4ea3-8862-c2340e7a4f55.h5ad,227671,d1cca35f-f388-4d9f-920f-a49e6ae31b35
